,Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,People_Tested,People_Hospitalized,Mortality_Rate,UID,ISO3,Testing_Rate,Hospitalization_Rate,date,Total_Test_Results,Case_Fatality_Ratio,New_Confirmerd,New_Deaths,New_Recovered,Interpolated_Recovered
13987,Texas,US,2020-12-09 05:30:36,31.0545,-97.5635,1414125,23661,1050416.0,272855.0,48.0,4644.256196250771,,,,84000048.0,USA,39759.42307115966,,2020-12-08,11528595.0,1.7355750558982597,19469.0,170.0,11610.0,1050416.0
14045,Texas,US,2020-12-10 05:30:26,31.0545,-97.5635,1428656,23930,1062398.0,273896.0,48.0,4690.152370262521,,,,84000048.0,USA,40078.73049278965,,2020-12-09,11621181.0,1.7395479690077067,14531.0,269.0,11982.0,1062398.0
14103,Texas,US,2020-12-11 05:30:31,31.0545,-97.5635,1444808,24127,1074579.0,275780.0,48.0,4739.486963682876,,,,84000048.0,USA,40425.77978575647,,2020-12-10,11721811.0,1.7389045418029834,16152.0,197.0,12181.0,1074579.0
14161,Texas,US,2020-12-12 05:30:32,31.0545,-97.5635,1460691,24359,1157334.0,207432.0,48.0,4790.021727568823,,,,84000048.0,USA,40809.727423008815,,2020-12-11,11833140.0,1.738270829838384,15883.0,232.0,82755.0,1157334.0
14219,Texas,US,2020-12-13 05:30:42,31.0545,-97.5635,1474276,24542,1167975.0,208406.0,48.0,4830.782689444753,,,,84000048.0,USA,41692.49073687397,,2020-12-12,12089105.0,1.7381675814290851,13585.0,183.0,10641.0,1167975.0
14277,Texas,US,2020-12-14 05:30:41,31.0545,-97.5635,1483168,24637,1176377.0,208333.0,48.0,4859.690243590116,,,,84000048.0,USA,41983.58380626545,,2020-12-13,12173510.0,1.7315894429817402,8892.0,95.0,8402.0,1176377.0
14335,Texas,US,2020-12-15 05:30:31,31.0545,-97.5635,1493486,24684,1185628.0,282849.0,48.0,5148.72095108957,,,,84000048.0,USA,42448.99128948694,,2020-12-14,12308459.0,1.637063547404176,10318.0,47.0,9251.0,1185628.0
14393,Texas,US,2020-12-16 05:30:42,31.0545,-97.5635,1514508,24894,1203398.0,284485.0,48.0,5216.365041641604,,,,84000048.0,USA,42361.92030171458,,2020-12-15,12283212.0,1.629586434922656,21022.0,210.0,17770.0,1203398.0
14451,Texas,US,2020-12-17 05:30:43,31.0545,-97.5635,1536275,25160,1216415.0,293115.0,48.0,5291.958537145328,,,,84000048.0,USA,42627.80979132864,,2020-12-16,12360309.0,1.624034670403076,21767.0,266.0,13017.0,1216415.0
14509,Texas,US,2020-12-18 05:30:33,31.0545,-97.5635,1553765,25406,1216415.0,310157.0,48.0,5351.618735088615,,,,84000048.0,USA,42916.4818271947,,2020-12-17,12444012.0,1.6224917818538949,17490.0,246.0,0.0,1216415.0
14567,Texas,US,2020-12-19 05:30:27,31.0545,-97.5635,1570908,25736,1245339.0,298171.0,48.0,5411.22375278061,,,,84000048.0,USA,43221.118199512544,,2020-12-18,12532344.0,1.6266079977973682,17143.0,330.0,28924.0,1245339.0
14625,Texas,US,2020-12-20 05:30:33,31.0545,-97.5635,1585167,25920,1260984.0,297509.0,48.0,5463.558772364944,,,,84000048.0,USA,43349.295025731415,,2020-12-19,12569510.0,1.6231464701266942,14259.0,184.0,15645.0,1260984.0
14683,Texas,US,2020-12-21 05:30:38,31.0545,-97.5635,1594965,26034,1269014.0,298630.0,48.0,5495.508137862754,,,,84000048.0,USA,43732.99435185294,,2020-12-20,12680767.0,1.6208013826420438,9798.0,114.0,8030.0,1269014.0
14741,Texas,US,2020-12-22 05:30:44,31.0545,-97.5635,1607985,26144,1279067.0,299988.0,48.0,5535.2379187926745,,,,84000048.0,USA,44232.83431188037,,2020-12-21,12825700.0,1.6159592172167945,13020.0,110.0,10053.0,1279067.0
14799,Texas,US,2020-12-23 05:30:33,31.0545,-97.5635,1629816,26322,1297294.0,303203.0,48.0,5609.810579647503,,,,84000048.0,USA,44655.801284327245,,2020-12-22,12948343.0,1.6056052634491034,21831.0,178.0,18227.0,1297294.0
14857,Texas,US,2020-12-24 05:30:27,31.0545,-97.5635,1652488,26580,1311851.0,310312.0,48.0,5685.528230716632,,,,84000048.0,USA,44909.326948886286,,2020-12-23,13021855.0,1.6017527928767312,22672.0,258.0,14557.0,1311851.0
14915,Texas,US,2020-12-25 05:30:37,31.0545,-97.5635,1661626,26868,1326975.0,305727.0,48.0,5722.91285096666,,,,84000048.0,USA,45305.40044635995,,2020-12-24,13136700.0,1.6094284169846012,9138.0,288.0,15124.0,1326975.0
14973,Texas,US,2020-12-26 05:30:27,31.0545,-97.5635,1664941,27051,1332913.0,302915.0,48.0,5734.345509281128,,,,84000048.0,USA,45698.11484603624,,2020-12-25,13250571.0,1.6175865627728956,3315.0,183.0,5938.0,1332913.0
15031,Texas,US,2020-12-27 05:30:43,31.0545,-97.5635,1670355,27075,1339447.0,301775.0,48.0,5753.017126811908,,,,84000048.0,USA,46100.816871196286,,2020-12-26,13367338.0,1.6135355707980994,5414.0,24.0,6534.0,1339447.0
15089,Texas,US,2020-12-28 05:30:44,31.0545,-97.5635,1699194,27130,1346963.0,317057.0,48.0,5831.8145256562475,,,,84000048.0,USA,46407.75012147415,,2020-12-27,13456336.0,1.5946909081447156,28839.0,55.0,7516.0,1346963.0
15147,Texas,US,2020-12-29 05:30:33,31.0545,-97.5635,1707818,27205,1357576.0,315935.0,48.0,5864.795072100068,,,,84000048.0,USA,46614.35532860685,,2020-12-28,13516243.0,1.5899571256106115,8624.0,75.0,10613.0,1357576.0
15205,Texas,US,2020-12-30 05:30:45,31.0545,-97.5635,1732971,27436,1387358.0,315444.0,48.0,5966.654367218572,,,,84000048.0,USA,46874.81990976581,,2020-12-29,13591767.0,1.5769176525532864,25153.0,231.0,29782.0,1387358.0
15263,Texas,US,2020-12-31 05:30:27,31.0545,-97.5635,1754975,27741,1402336.0,320314.0,48.0,6036.202176440163,,,,84000048.0,USA,47115.702399247675,,2020-12-30,13661613.0,1.5769175832023996,22004.0,305.0,14978.0,1402336.0
15321,Texas,US,2021-01-01 05:30:27,31.0545,-97.5635,1772784,28066,1423001.0,315362.0,48.0,6091.579007376945,,,,84000048.0,USA,47396.31466965946,,2020-12-31,13742979.0,1.582057932171474,17809.0,325.0,20665.0,1423001.0
15379,Texas,US,2021-01-02 05:30:44,31.0545,-97.5635,1782956,28359,1435164.0,316178.0,48.0,6137.40620607458,,,,84000048.0,USA,47761.232017747614,,2021-01-01,13848790.0,1.5876084165217368,10172.0,293.0,12163.0,1435164.0
15437,Texas,US,2021-01-03 05:30:33,31.0545,-97.5635,1801181,28442,1443061.0,322054.0,48.0,6185.199201224477,,,,84000048.0,USA,48302.160572393026,,2021-01-02,14005637.0,1.580080437011731,18225.0,83.0,7897.0,1443061.0
15495,Texas,US,2021-01-04 05:30:45,31.0545,-97.5635,1816886,28496,1451846.0,330044.0,48.0,6243.3695323828915,,,,84000048.0,USA,48467.95308616421,,2021-01-03,14053710.0,1.5704405850899288,15705.0,54.0,8785.0,1451846.0
15553,Texas,US,2021-01-05 05:30:33,31.0545,-97.5635,1831146,28570,1464746.0,335902.0,48.0,6308.47878014122,,,,84000048.0,USA,48935.11254236421,,2021-01-04,14189167.0,1.5608471248890907,14260.0,74.0,12900.0,1464746.0
15611,Texas,US,2021-01-06 05:30:39,31.0545,-97.5635,1864173,28808,1488189.0,343777.0,48.0,6417.3356208766345,,,,84000048.0,USA,49282.43773658748,,2021-01-05,14289877.0,1.547590961342202,33027.0,238.0,23443.0,1488189.0
15669,Texas,US,2021-01-07 05:30:38,31.0545,-97.5635,1884799,29118,1504643.0,351038.0,48.0,6500.2301533793725,,,,84000048.0,USA,49559.290852380036,,2021-01-06,14370153.0,1.5448862186365762,20626.0,310.0,16454.0,1504643.0
15727,Texas,US,2021-01-08 05:30:47,31.0545,-97.5635,1910091,29498,1522105.0,358488.0,48.0,6587.456335608496,,,,84000048.0,USA,49820.55554718272,,2021-01-07,14445909.0,1.5443243280032208,25292.0,380.0,17462.0,1522105.0
15785,Texas,US,2021-01-09 05:30:45,31.0545,-97.5635,1932554,30128,1536690.0,357064.0,48.0,6633.352509620247,,,,84000048.0,USA,50120.0256684734,,2021-01-08,14532743.0,1.5412818661130634,22463.0,630.0,14585.0,1536690.0
15843,Texas,US,2021-01-10 05:30:28,31.0545,-97.5635,1951915,30313,1549210.0,372392.0,48.0,6731.697512484618,,,,84000048.0,USA,50537.560834933756,,2021-01-09,14653811.0,1.5529877069442062,19361.0,185.0,12520.0,1549210.0
15901,Texas,US,2021-01-11 05:30:40,31.0545,-97.5635,1968189,30479,1558945.0,378765.0,48.0,6787.82272557954,,,,84000048.0,USA,51010.845299027125,,2021-01-10,14791044.0,1.5485809543697278,16274.0,166.0,9735.0,1558945.0
15959,Texas,US,2021-01-12 05:30:28,31.0545,-97.5635,1990204,30585,1568710.0,390909.0,48.0,6863.747302591013,,,,84000048.0,USA,51522.1627513232,,2021-01-11,14939305.0,1.5367771344043124,22015.0,106.0,9765.0,1568710.0
16017,Texas,US,2021-01-13 05:30:34,31.0545,-97.5635,2014645,30895,1595600.0,388150.0,48.0,6948.0385852045665,,,,84000048.0,USA,51840.22861729912,,2021-01-12,15031531.0,1.5335207939860371,24441.0,310.0,26890.0,1595600.0
16075,Texas,US,2021-01-14 05:30:28,31.0545,-97.5635,2040751,31277,1612188.0,397286.0,48.0,7038.072062718149,,,,84000048.0,USA,52349.11813853837,,2021-01-13,15179088.0,1.532622059232116,26106.0,382.0,16588.0,1612188.0
16133,Texas,US,2021-01-15 05:30:28,31.0545,-97.5635,2068637,31693,1630778.0,406166.0,48.0,7134.244343187917,,,,84000048.0,USA,52781.49334383046,,2021-01-14,15304459.0,1.5320716007690087,27886.0,416.0,18590.0,1630778.0
16191,Texas,US,2021-01-16 05:30:49,31.0545,-97.5635,2094921,32086,1649735.0,413100.0,48.0,7136.48259213093,,,,84000048.0,USA,53262.38923383635,,2021-01-15,15443899.0,1.531591089873512,26284.0,393.0,18957.0,1649735.0
16249,Texas,US,2021-01-17 05:30:35,31.0545,-97.5635,2112662,32428,1666745.0,413489.0,48.0,7286.076253382334,,,,84000048.0,USA,53746.440744462976,,2021-01-16,15584254.0,1.5349355457711644,17741.0,342.0,17010.0,1666745.0
16307,Texas,US,2021-01-18 05:30:33,31.0545,-97.5635,2127111,32600,1677588.0,416923.0,48.0,7335.907469064313,,,,84000048.0,USA,54207.771786620324,,2021-01-17,15718021.0,1.5325951490072685,14449.0,172.0,10843.0,1677588.0
16365,Texas,US,2021-01-19 05:30:28,31.0545,-97.5635,2138190,32711,1697272.0,408207.0,48.0,7374.116344318008,,,,84000048.0,USA,54758.3948216645,,2021-01-18,15877679.0,1.5298453364761784,11079.0,111.0,19684.0,1697272.0
16423,Texas,US,2021-01-20 05:30:46,31.0545,-97.5635,2157459,33032,1711009.0,413418.0,48.0,7440.5706107015685,,,,84000048.0,USA,54956.2056762476,,2021-01-19,15935036.0,1.5310603816804862,19269.0,321.0,13737.0,1711009.0
16481,Texas,US,2021-01-21 05:30:34,31.0545,-97.5635,2185554,33491,1739136.0,412927.0,48.0,7537.4636832038295,,,,84000048.0,USA,55442.45405062877,,2021-01-20,16076028.0,1.5323803484150929,28095.0,459.0,28127.0,1739136.0
16539,Texas,US,2021-01-22 05:30:39,31.0545,-97.5635,2208871,33942,1763247.0,411682.0,48.0,7617.878553164154,,,,84000048.0,USA,55878.17800742112,,2021-01-21,16202370.0,1.5366221024224591,23317.0,451.0,24111.0,1763247.0
16597,Texas,US,2021-01-23 05:30:27,31.0545,-97.5635,2227789,34381,1785578.0,407830.0,48.0,7683.1223027850065,,,,84000048.0,USA,56287.58098434741,,2021-01-22,16321080.0,1.5432790089187085,18918.0,439.0,22331.0,1785578.0
16655,Texas,US,2021-01-24 05:30:28,31.0545,-97.5635,2242473,34725,1797979.0,409769.0,48.0,7733.763978407829,,,,84000048.0,USA,56579.16377846909,,2021-01-23,16405627.0,1.5485136275888272,14684.0,344.0,12401.0,1797979.0
16713,Texas,US,2021-01-25 05:30:45,31.0545,-97.5635,2250421,34911,1809067.0,406443.0,48.0,7761.17476823691,,,,84000048.0,USA,57115.49167966305,,2021-01-24,16561140.0,1.5513097327122347,7948.0,186.0,11088.0,1809067.0
16771,Texas,US,2021-01-26 05:30:28,31.0545,-97.5635,2269424,35090,1818785.0,415549.0,48.0,7826.711662942746,,,,84000048.0,USA,57351.821798413366,,2021-01-25,16629666.0,1.5462073195665509,19003.0,179.0,9718.0,1818785.0
16829,Texas,US,2021-01-27 05:30:51,31.0545,-97.5635,2290621,35420,1845210.0,409991.0,48.0,7899.815149606939,,,,84000048.0,USA,57725.98528735858,,2021-01-26,16738158.0,1.5463055651720647,21197.0,330.0,26425.0,1845210.0
16887,Texas,US,2021-01-28 05:30:28,31.0545,-97.5635,2309220,35877,1867289.0,406054.0,48.0,7963.958742967665,,,,84000048.0,USA,58069.606507213895,,2021-01-27,16837794.0,1.5536414893340609,18599.0,457.0,22079.0,1867289.0
16945,Texas,US,2021-01-29 05:30:28,31.0545,-97.5635,2330272,36292,1894564.0,399416.0,48.0,8036.562158604527,,,,84000048.0,USA,58453.60932471754,,2021-01-28,16949139.0,1.5574147567322614,21052.0,415.0,27275.0,1894564.0
17003,Texas,US,2021-01-30 05:30:40,31.0545,-97.5635,2348188,36650,1912861.0,398677.0,48.0,8098.3502449882435,,,,84000048.0,USA,58883.99804096312,,2021-01-29,17073934.0,1.5607779274913252,17916.0,358.0,18297.0,1912861.0
17061,Texas,US,2021-01-31 05:30:41,31.0545,-97.5635,2363266,36924,1932694.0,393648.0,48.0,8150.350734299123,,,,84000048.0,USA,59536.201021103654,,2021-01-30,17263046.0,1.5624140490321443,15078.0,274.0,19833.0,1932694.0
17119,Texas,US,2021-02-01 05:30:44,31.0545,-97.5635,2376344,37074,1947493.0,391777.0,48.0,8195.453692198558,,,,84000048.0,USA,60005.488365744095,,2021-01-31,17399120.0,1.5601276582851642,13078.0,150.0,14799.0,1947493.0
17177,Texas,US,2021-02-02 05:30:40,31.0545,-97.5635,2412627,37245,1974572.0,400810.0,48.0,8320.585258299274,,,,84000048.0,USA,60368.429571082874,,2021-02-01,17504358.0,1.5437529298975765,36283.0,171.0,27079.0,1974572.0
17235,Texas,US,2021-02-03 05:30:38,31.0545,-97.5635,2431687,37619,1993704.0,400364.0,48.0,8386.318732650338,,,,84000048.0,USA,60718.351685882546,,2021-02-02,17605821.0,1.5470329857419967,19060.0,374.0,19132.0,1993704.0
17293,Texas,US,2021-02-04 05:30:42,31.0545,-97.5635,2449535,38039,2015866.0,395630.0,48.0,8447.872302966067,,,,84000048.0,USA,61025.47461827423,,2021-02-03,17694874.0,1.552906980304425,17848.0,420.0,22162.0,2015866.0
17351,Texas,US,2021-02-05 05:30:47,31.0545,-97.5635,2463424,38453,2037888.0,387083.0,48.0,8495.772209852841,,,,84000048.0,USA,61549.72839073246,,2021-02-04,17846886.0,1.5609574316073886,13889.0,414.0,22022.0,2037888.0
17409,Texas,US,2021-02-06 05:30:40,31.0545,-97.5635,2478003,38893,2060478.0,378632.0,48.0,8546.051765076563,,,,84000048.0,USA,61811.934598572814,,2021-02-05,17922915.0,1.5695299803914684,14579.0,440.0,22590.0,2060478.0
17467,Texas,US,2021-02-07 05:30:57,31.0545,-97.5635,2486505,39182,2080185.0,367138.0,48.0,8575.373171106614,,,,84000048.0,USA,62197.87907116876,,2021-02-06,18034823.0,1.5757860933318049,8502.0,289.0,19707.0,2080185.0
17525,Texas,US,2021-02-08 05:30:33,31.0545,-97.5635,2494861,39322,2091113.0,364426.0,48.0,8604.191057343627,,,,84000048.0,USA,62327.09397586506,,2021-02-07,18072290.0,1.5761198720089016,8356.0,140.0,10928.0,2091113.0
17583,Texas,US,2021-02-09 05:30:43,31.0545,-97.5635,2504578,39482,2104894.0,360202.0,48.0,8637.702713706129,,,,84000048.0,USA,62839.16670785067,,2021-02-08,18220770.0,1.5763933085733406,9717.0,160.0,13781.0,2104894.0
17641,Texas,US,2021-02-10 05:30:29,31.0545,-97.5635,2518333,39799,2125302.0,353232.0,48.0,8685.140485988337,,,,84000048.0,USA,63118.17875097501,,2021-02-09,18301672.0,1.5803708246685406,13755.0,317.0,20408.0,2125302.0
17699,Texas,US,2021-02-11 05:30:49,31.0545,-97.5635,2531060,40148,2168762.0,322150.0,48.0,8729.032927125063,,,,84000048.0,USA,63508.56178503423,,2021-02-10,18414867.0,1.5862128910416982,12727.0,349.0,43460.0,2168762.0
17757,Texas,US,2021-02-12 05:30:51,31.0545,-97.5635,2543236,40535,2184719.0,317982.0,48.0,8771.025098357935,,,,84000048.0,USA,63823.77207300582,,2021-02-11,18506265.0,1.5938355701161826,12176.0,387.0,15957.0,2184719.0
17815,Texas,US,2021-02-13 05:30:30,31.0545,-97.5635,2554842,40901,2204146.0,309795.0,48.0,8811.051473138546,,,,84000048.0,USA,64166.88632430241,,2021-02-12,18605754.0,1.6009209180058883,11606.0,366.0,19427.0,2204146.0
17873,Texas,US,2021-02-14 05:30:42,31.0545,-97.5635,2564055,41149,2220233.0,299011.0,48.0,8830.19557157101,,,,84000048.0,USA,64494.563900300185,,2021-02-13,18700767.0,1.6071360919983768,9213.0,248.0,16087.0,2220233.0
17931,Texas,US,2021-02-15 05:31:10,31.0545,-97.5635,2568930,41273,2231709.0,292276.0,48.0,8846.973816729349,,,,84000048.0,USA,64873.80397236421,,2021-02-14,18810731.0,1.6089219875739589,4875.0,124.0,11476.0,2231709.0
17989,Texas,US,2021-02-16 05:31:00,31.0545,-97.5635,2571723,41336,2260840.0,265868.0,48.0,8856.582077985491,,,,84000048.0,USA,64873.80397236421,,2021-02-15,18810731.0,1.6096297415464844,2793.0,63.0,29131.0,2260840.0
18047,Texas,US,2021-02-17 05:30:30,31.0545,-97.5635,2574648,41386,2257030.0,272542.0,48.0,8866.631781251965,,,,84000048.0,USA,64873.80397236421,,2021-02-16,18810731.0,1.6097501398311451,2925.0,50.0,-3810.0,2257030.0
18105,Texas,US,2021-02-18 05:30:52,31.0545,-97.5635,2579802,41496,2268067.0,266535.0,48.0,8884.358436979377,,,,84000048.0,USA,64873.80397236421,,2021-02-17,18810731.0,1.6108082844674387,5154.0,110.0,11037.0,2268067.0
18163,Texas,US,2021-02-19 05:31:04,31.0545,-97.5635,2582111,41630,2279684.0,257082.0,48.0,8892.283700571126,,,,84000048.0,USA,64873.80397236421,,2021-02-18,18810731.0,1.6145696782030379,2309.0,134.0,11617.0,2279684.0
18221,Texas,US,2021-02-20 05:30:30,31.0545,-97.5635,2587712,41832,2289773.0,256107.0,48.0,8924.412401885633,,,,84000048.0,USA,66259.75944652276,,2021-02-19,19212601.0,1.6165632033240176,5601.0,202.0,10089.0,2289773.0
18279,Texas,US,2021-02-21 05:30:53,31.0545,-97.5635,2593816,42041,2312445.0,239330.0,48.0,8945.463667753362,,,,84000048.0,USA,65967.41102641441,,2021-02-20,19127832.0,1.6208165883778958,6104.0,209.0,22672.0,2312445.0
18337,Texas,US,2021-02-22 05:30:43,31.0545,-97.5635,2600660,42162,2318193.0,240305.0,48.0,8969.067020243323,,,,84000048.0,USA,66098.52964978026,,2021-02-21,19165851.0,1.6212038482539048,6844.0,121.0,5748.0,2318193.0
18395,Texas,US,2021-02-23 05:30:53,31.0545,-97.5635,2606513,42301,2331940.0,232272.0,48.0,8989.252645918916,,,,84000048.0,USA,66213.25628974683,,2021-02-22,19199117.0,1.6228961835218163,5853.0,139.0,13747.0,2331940.0
18453,Texas,US,2021-02-24 05:31:21,31.0545,-97.5635,2617096,42521,2353741.0,220834.0,48.0,9025.750933382573,,,,84000048.0,USA,66362.1188126686,,2021-02-23,19242281.0,1.6247397879176002,10583.0,220.0,21801.0,2353741.0
18511,Texas,US,2021-02-25 05:31:00,31.0545,-97.5635,2624852,42831,2368008.0,214013.0,48.0,9052.499560196153,,,,84000048.0,USA,66574.70073076931,,2021-02-24,19303921.0,1.6317491424278396,7756.0,310.0,14267.0,2368008.0
18569,Texas,US,2021-02-26 05:30:48,31.0545,-97.5635,2632666,43085,2380295.0,209286.0,48.0,9079.448215420663,,,,84000048.0,USA,66760.90648875266,,2021-02-25,19357913.0,1.6365539722851286,7814.0,254.0,12287.0,2380295.0
18627,Texas,US,2021-02-27 05:30:48,31.0545,-97.5635,2643463,43376,2393568.0,206519.0,48.0,9116.684538745349,,,,84000048.0,USA,66997.4918161652,,2021-02-26,19426513.0,1.6408778938838942,10797.0,291.0,13273.0,2393568.0
18685,Texas,US,2021-02-28 05:30:29,31.0545,-97.5635,2649363,43519,2417585.0,188259.0,48.0,9137.03225640911,,,,84000048.0,USA,67211.90158008995,,2021-02-27,19488683.0,1.6426212640547937,5900.0,143.0,24017.0,2417585.0
18743,Texas,US,2021-03-01 05:30:39,31.0545,-97.5635,2653013,43697,2422369.0,186947.0,48.0,9149.620251234994,,,,84000048.0,USA,67449.86296501907,,2021-02-28,19557682.0,1.647070707908329,3650.0,178.0,4784.0,2422369.0
18801,Texas,US,2021-03-02 05:30:53,31.0545,-97.5635,2660791,43909,2429453.0,187429.0,48.0,9176.444750894101,,,,84000048.0,USA,67579.29169318911,,2021-03-01,19595211.0,1.6502235613394662,7778.0,212.0,7084.0,2429453.0
18859,Texas,US,2021-03-03 05:30:49,31.0545,-97.5635,2668091,44186,2441822.0,182083.0,48.0,9201.620740545874,,,,84000048.0,USA,67744.3047859108,,2021-03-02,19643058.0,1.6560904406933648,7300.0,277.0,12369.0,2441822.0
18917,Texas,US,2021-03-04 05:30:41,31.0545,-97.5635,2675712,44463,2450229.0,181020.0,48.0,9227.903783989179,,,,84000048.0,USA,67967.08470420333,,2021-03-03,19707655.0,1.6617259256601606,7621.0,277.0,8407.0,2450229.0
18975,Texas,US,2021-03-05 05:31:07,31.0545,-97.5635,2683386,44757,2458818.0,179811.0,48.0,9254.369612014892,,,,84000048.0,USA,68162.01583942215,,2021-03-04,19764177.0,1.6679299959081548,7674.0,294.0,8589.0,2458818.0
19033,Texas,US,2021-03-06 04:30:38,31.0545,-97.5635,2688975,45047,2470308.0,173620.0,48.0,9273.644763544176,,,,84000048.0,USA,68354.71562322938,,2021-03-05,19820052.0,1.6752480034213781,5589.0,290.0,11490.0,2470308.0
19091,Texas,US,2021-03-07 05:31:30,31.0545,-97.5635,2692691,45249,2470308.0,177134.0,48.0,9286.460376906638,,,,84000048.0,USA,68354.71562322938,,2021-03-06,19820052.0,1.6804378965131908,3716.0,202.0,0.0,2470308.0
19149,Texas,US,2021-03-08 05:31:09,31.0545,-97.5635,2695558,45315,,,48.0,9296.347988184942,,,,84000048.0,USA,68655.90322984151,,2021-03-07,19907384.0,1.6810990525894824,2867.0,66.0,-183297.69720984763,2287010.3027901524
19207,Texas,US,2021-03-09 05:30:55,31.0545,-97.5635,2699083,45411,,,48.0,9308.504887297613,,,,84000048.0,USA,68655.90322984151,,2021-03-08,19907384.0,1.6824603022582114,3525.0,96.0,3569.850870750379,2290580.1536609028
19265,Texas,US,2021-03-10 05:31:08,31.0545,-97.5635,2704712,45582,,,48.0,9327.917989455125,,,,84000048.0,USA,68860.24259790554,,2021-03-09,19966634.0,1.6852810946230137,5629.0,171.0,5935.589645112399,2296515.743306015
19323,Texas,US,2021-03-11 05:30:58,31.0545,-97.5635,2710278,45796,,,48.0,9347.113819373173,,,,84000048.0,USA,69050.33166607353,,2021-03-10,20021752.0,1.6897159627167395,5566.0,214.0,6465.405636014417,2302981.1489420296
19381,Texas,US,2021-03-12 05:30:41,31.0545,-97.5635,2715993,46007,,,48.0,9366.823515381377,,,,84000048.0,USA,69340.54185144433,,2021-03-11,20105901.0,1.6939292553404957,5715.0,211.0,6522.605668222066,2309503.7546102516
19439,Texas,US,2021-03-13 05:30:48,31.0545,-97.5635,2721511,46229,,,48.0,9385.85380454555,,,,84000048.0,USA,69558.86251567939,,2021-03-12,20169205.0,1.6986519620901772,5518.0,222.0,6540.351777574513,2316044.106387826
19497,Texas,US,2021-03-14 05:31:09,31.0545,-97.5635,2724607,46366,,,48.0,9396.531183170464,,,,84000048.0,USA,69718.13686226675,,2021-03-13,20215388.0,1.7017500138552093,3096.0,137.0,3834.7835496161133,2319878.8899374423
19555,Texas,US,2021-03-15 05:31:06,31.0545,-97.5635,2727462,46423,,,48.0,9406.377409260302,,,,84000048.0,USA,69965.49268497825,,2021-03-14,20287111.0,1.7020585438037268,2855.0,57.0,2615.8199489298277,2322494.709886372
19613,Texas,US,2021-03-16 05:31:04,31.0545,-97.5635,2731814,46519,,,48.0,9421.386437611603,,,,84000048.0,USA,70169.91827218494,,2021-03-15,20346386.0,1.7028611757608685,4352.0,96.0,4108.378342407756,2326603.08822878
19671,Texas,US,2021-03-17 05:31:00,31.0545,-97.5635,2737763,46651,,,48.0,9441.903144794946,,,,84000048.0,USA,70375.87166259925,,2021-03-16,20406104.0,1.7039824119180509,5949.0,132.0,5626.228852603119,2332229.317081383
19729,Texas,US,2021-03-18 05:31:01,31.0545,-97.5635,2742274,46827,,,48.0,9457.460526893456,,,,84000048.0,USA,70550.39989990303,,2021-03-17,20456710.0,1.7075974173259127,4511.0,176.0,5273.945023293141,2337503.262104676
19787,Texas,US,2021-03-19 05:30:59,31.0545,-97.5635,2745694,47025,,,48.0,9469.255305607028,,,,84000048.0,USA,70651.96949870225,,2021-03-18,20486161.0,1.7126817482210326,3420.0,198.0,4855.563423684798,2342358.825528361
19845,Texas,US,2021-03-20 05:31:09,31.0545,-97.5635,2749624,47198,,,48.0,9482.808954830516,,,,84000048.0,USA,70792.49635491331,,2021-03-19,20526908.0,1.7165256049554412,3930.0,173.0,4855.782232877333,2347214.6077612382
19903,Texas,US,2021-03-21 05:30:52,31.0545,-97.5635,2752279,47298,,,48.0,9491.965427779207,,,,84000048.0,USA,71112.83495748929,,2021-03-20,20619793.0,1.7185031023380988,2655.0,100.0,3056.4240128458478,2350271.031774084
19961,Texas,US,2021-03-22 05:30:46,31.0545,-97.5635,2754616,47346,,,48.0,9500.02519323348,,,,84000048.0,USA,71332.11437859053,,2021-03-21,20683375.0,1.7187876640519042,2337.0,48.0,2159.029464960564,2352430.0612390446
20019,Texas,US,2021-03-23 05:31:19,31.0545,-97.5635,2757552,47446,,,48.0,9510.15076934548,,,,84000048.0,USA,71526.86962675837,,2021-03-22,20739846.0,1.7205840542626214,2936.0,100.0,3239.4061404592358,2355669.467379504
20077,Texas,US,2021-03-24 05:31:13,31.0545,-97.5635,2762270,47527,,,48.0,9526.422045945075,,,,84000048.0,USA,71713.14091129013,,2021-03-23,20793857.0,1.7205776408533562,4718.0,81.0,4147.580544851255,2359817.047924355
20135,Texas,US,2021-03-25 05:30:43,31.0545,-97.5635,2766259,47689,,,48.0,9540.1791723452,,,,84000048.0,USA,71849.32232271197,,2021-03-24,20833344.0,1.7239528185900164,3989.0,162.0,4748.173014590051,2364565.220938945
20193,Texas,US,2021-03-26 05:30:37,31.0545,-97.5635,2769451,47822,,,48.0,9551.187632477868,,,,84000048.0,USA,72090.68763939265,,2021-03-25,20903330.0,1.7267682295155249,3192.0,133.0,3844.1955791497603,2368409.416518095
20251,Texas,US,2021-03-27 05:31:28,31.0545,-97.5635,2776370,47947,,,48.0,9575.04964239576,,,,84000048.0,USA,72325.08644934776,,2021-03-26,20971296.0,1.7269672269906389,6919.0,125.0,6164.947827224154,2374574.364345319
20309,Texas,US,2021-03-28 05:31:16,31.0545,-97.5635,2779464,48039,,,48.0,9585.720123489264,,,,84000048.0,USA,72497.45231055403,,2021-03-27,21021275.0,1.7283548194903766,3094.0,92.0,3236.090013266541,2377810.4543585856
