,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
51,Maharashtra,1,15,3,16,0.5739260315895081,0.5877990144341699,-20.153595721590214
52,Maharashtra,1,15,3,32,0.5696229338645935,0.5835660118445952,-19.85002050436615
53,Maharashtra,1,15,3,64,0.574526846408844,0.5883377757278455,-20.19239127026646
54,Maharashtra,1,30,1,1,0.5081269145011902,0.5108964442752282,-44.28784698143904
55,Maharashtra,1,30,1,5,0.40978533029556274,0.41104581732506373,-28.31543306513971
56,Maharashtra,1,30,1,8,0.14023487269878387,0.15124179814894154,-2.968803390419888
57,Maharashtra,1,30,1,16,0.16423983871936798,0.18501180495152272,-4.9390201770088735
58,Maharashtra,1,30,1,32,0.12736515700817108,0.14749015745969085,-2.774348378276993
59,Maharashtra,1,30,1,64,0.06284096091985703,0.07775643553233742,-0.04903177832465633
60,Maharashtra,1,30,2,1,0.578212559223175,0.5831522547004088,-58.003783676265215
61,Maharashtra,1,30,2,5,0.5774879455566406,0.5817849322881397,-57.727417603790066
62,Maharashtra,1,30,2,8,0.4527807831764221,0.4558778048126485,-35.058927624378455
63,Maharashtra,1,30,2,16,0.535315752029419,0.5389040009055429,-49.38935271351904
64,Maharashtra,1,30,2,32,0.5215851664543152,0.5253430029405566,-46.88524935708644
65,Maharashtra,1,30,2,64,0.48333939909935,0.4865110122398774,-40.06778445464904
66,Maharashtra,1,30,3,1,0.5944806933403015,0.5992906698861229,-61.31476565181788
67,Maharashtra,1,30,3,5,0.6021313667297363,0.6068163487686277,-62.88964056288976
68,Maharashtra,1,30,3,8,0.600177526473999,0.6049086656671482,-62.48855860863063
69,Maharashtra,1,30,3,16,0.5929079651832581,0.597738347616819,-60.992364626951854
70,Maharashtra,1,30,3,32,0.5983917117118835,0.6030878816557588,-62.10694024570313
71,Maharashtra,1,30,3,64,0.5908129811286926,0.5955289492260661,-60.534931572034644
72,Maharashtra,2,5,1,1,0.5704978704452515,0.5927858052856707,-12.33427418541974
73,Maharashtra,2,5,1,5,0.20999126136302948,0.21824775668211532,-0.8074797211398461
74,Maharashtra,2,5,1,8,0.3499676585197449,0.3653309128414554,-4.064617739686796
75,Maharashtra,2,5,1,16,0.2538270652294159,0.26520436303931877,-1.6689175262438907
76,Maharashtra,2,5,1,32,0.20767436921596527,0.21555972873624046,-0.7632306591792541
77,Maharashtra,2,5,1,64,0.2326735556125641,0.24183363596530077,-1.2192551476867837
78,Maharashtra,2,5,2,1,0.5790274143218994,0.6018293457700259,-12.744235231225527
79,Maharashtra,2,5,2,5,0.5667295455932617,0.5890920029595523,-12.168614769333553
80,Maharashtra,2,5,2,8,0.5616039633750916,0.5847958441642747,-11.977241144881432
81,Maharashtra,2,5,2,16,0.54825758934021,0.5709784290862318,-11.371239796172906
82,Maharashtra,2,5,2,32,0.5477696061134338,0.5696362182838492,-11.31314634088459
83,Maharashtra,2,5,2,64,0.5457271933555603,0.5676515766668587,-11.227495499319215
84,Maharashtra,2,5,3,1,0.575157642364502,0.5976273523462721,-12.552979056448711
85,Maharashtra,2,5,3,5,0.5705808997154236,0.5930527307198415,-12.346286498187316
86,Maharashtra,2,5,3,8,0.5664121508598328,0.5891363689540523,-12.170598662281577
87,Maharashtra,2,5,3,16,0.5663187503814697,0.588930370173896,-12.161390253689065
88,Maharashtra,2,5,3,32,0.5637576580047607,0.5864284747186531,-12.04980238125507
89,Maharashtra,2,5,3,64,0.5682892203330994,0.5909901272454189,-12.253612423382538
90,Maharashtra,2,7,1,1,0.5675584673881531,0.588752545636742,-13.311448850444636
91,Maharashtra,2,7,1,5,0.2465822696685791,0.2559465740211543,-1.7046846649320355
92,Maharashtra,2,7,1,8,0.2767847776412964,0.2868256626837021,-2.396675153329046
93,Maharashtra,2,7,1,16,0.11809562891721725,0.12104083643301344,0.3951025422835379
94,Maharashtra,2,7,1,32,0.17631909251213074,0.179281751040536,-0.3270586475397288
95,Maharashtra,2,7,1,64,0.10876836627721786,0.1105181820232641,0.4957040932209805
96,Maharashtra,2,7,2,1,0.5900160670280457,0.6107231290873317,-14.399500954031803
97,Maharashtra,2,7,2,5,0.5621790885925293,0.5836018869427694,-13.06213751563506
98,Maharashtra,2,7,2,8,0.5120933055877686,0.5311582429968209,-10.64838824324893
99,Maharashtra,2,7,2,16,0.5319066643714905,0.5520575325413203,-11.583070469498512
100,Maharashtra,2,7,2,32,0.5665330290794373,0.5870079688988609,-13.226756791828588
101,Maharashtra,2,7,2,64,0.5034048557281494,0.5225182047323647,-10.27251621995382
102,Maharashtra,2,7,3,1,0.5738785266876221,0.5946064845039823,-13.597458029055634
103,Maharashtra,2,7,3,5,0.5722599625587463,0.5930447154080535,-13.520876966029006
104,Maharashtra,2,7,3,8,0.5663169622421265,0.5869766430488862,-13.22524136387231
105,Maharashtra,2,7,3,16,0.5706803202629089,0.5916682944029146,-13.453549571790221
106,Maharashtra,2,7,3,32,0.5688577890396118,0.5897096393029612,-13.358014510040066
107,Maharashtra,2,7,3,64,0.5652116537094116,0.5861075599566848,-13.183147271582595
108,Maharashtra,2,15,1,1,0.40366119146347046,0.4161260932788828,-9.601723009053064
109,Maharashtra,2,15,1,5,0.07575499266386032,0.0854493359156214,0.5529625494323898
110,Maharashtra,2,15,1,8,0.2487388253211975,0.25060687315877866,-2.845142545710176
111,Maharashtra,2,15,1,16,0.17180974781513214,0.17270966540740534,-0.8262482103799571
112,Maharashtra,2,15,1,32,0.054337404668331146,0.06831927144940676,0.7142324365336998
113,Maharashtra,2,15,1,64,0.06777780503034592,0.08484400726774632,0.5592738207090862
114,Maharashtra,2,15,2,1,0.5899357795715332,0.6033941350336388,-21.29095452021643
115,Maharashtra,2,15,2,5,0.547232985496521,0.5606484138422105,-18.244545809734976
116,Maharashtra,2,15,2,8,0.5128927826881409,0.525898315864894,-15.932847523162057
117,Maharashtra,2,15,2,16,0.5052248239517212,0.5172738098317416,-15.38202348587243
118,Maharashtra,2,15,2,32,0.5188169479370117,0.5304621295768644,-16.228017220051868
119,Maharashtra,2,15,2,64,0.44297799468040466,0.45271662692943226,-11.548140412918904
120,Maharashtra,2,15,3,1,0.5937539935112,0.6073328179822397,-21.58291577328352
121,Maharashtra,2,15,3,5,0.5776801705360413,0.5915765383627005,-20.42635976424382
122,Maharashtra,2,15,3,8,0.581558108329773,0.5953147247352981,-20.697999976376757
123,Maharashtra,2,15,3,16,0.5705503225326538,0.5841716096218165,-19.893319457333675
124,Maharashtra,2,15,3,32,0.5688446760177612,0.5825671091019136,-19.778702727264847
125,Maharashtra,2,15,3,64,0.5726999640464783,0.5864423738366729,-20.05606265760103
126,Maharashtra,2,30,1,1,0.5696189403533936,0.573363257235295,-56.03949338456147
127,Maharashtra,2,30,1,5,0.20368047058582306,0.20463660714034673,-6.265786330972045
128,Maharashtra,2,30,1,8,0.24391543865203857,0.24413934325835418,-9.341688875256255
129,Maharashtra,2,30,1,16,0.1898266226053238,0.19358362814895452,-5.502093514402814
130,Maharashtra,2,30,1,32,0.07850829511880875,0.10052772337354714,-0.7534269881775542
131,Maharashtra,2,30,1,64,0.197297602891922,0.19936507591971875,-5.896267809639291
132,Maharashtra,2,30,2,1,0.35583364963531494,0.35912160647548563,-21.376851236731284
133,Maharashtra,2,30,2,5,0.3450426757335663,0.34866126662964697,-20.092270911668493
134,Maharashtra,2,30,2,8,0.35879525542259216,0.36001254626107887,-21.48801978435136
135,Maharashtra,2,30,2,16,0.4324834942817688,0.4344811680260732,-31.753510643966436
136,Maharashtra,2,30,2,32,0.41191086173057556,0.4142610685588349,-28.775854509684354
137,Maharashtra,2,30,2,64,0.4608879089355469,0.4633206651462917,-36.24596460725842
138,Maharashtra,2,30,3,1,0.6179884076118469,0.6226342727439339,-66.26387867676473
139,Maharashtra,2,30,3,5,0.5783642530441284,0.5832365472291045,-58.020840255252054
140,Maharashtra,2,30,3,8,0.5990508794784546,0.6036679714467176,-62.2284017854028
141,Maharashtra,2,30,3,16,0.6063014268875122,0.610902924791017,-63.75306648954951
142,Maharashtra,2,30,3,32,0.603308916091919,0.607860713311564,-63.109748405690524
143,Maharashtra,2,30,3,64,0.5970670580863953,0.6016580084743964,-61.808046208784035
144,Maharashtra,3,5,1,1,0.5550418496131897,0.5778186089299518,-11.66942479850337
145,Maharashtra,3,5,1,5,0.3874132037162781,0.4026688863823879,-5.152760276787364
146,Maharashtra,3,5,1,8,0.1856226921081543,0.1893927192738997,-0.36113244757797736
147,Maharashtra,3,5,1,16,0.14185109734535217,0.14528219281262172,0.1990625397306437
148,Maharashtra,3,5,1,32,0.1740950644016266,0.1773877904210708,-0.1940466357548296
149,Maharashtra,3,5,1,64,0.10066044330596924,0.10612402997202626,0.5726326648594893
150,Maharashtra,3,5,2,1,0.5721123218536377,0.5945336039793555,-12.413022925269308
151,Maharashtra,3,5,2,5,0.5439643859863281,0.5668384875869198,-11.192492676861985
152,Maharashtra,3,5,2,8,0.5587324500083923,0.5808369204420903,-11.802130110991216
153,Maharashtra,3,5,2,16,0.5203139781951904,0.5416596913499914,-10.133376321664032
154,Maharashtra,3,5,2,32,0.5467405319213867,0.5684304471493269,-11.261072860155883
155,Maharashtra,3,5,2,64,0.5284982323646545,0.5503860029428552,-10.494990334871217
156,Maharashtra,3,5,3,1,0.575748085975647,0.5981940050489842,-12.578691470475839
157,Maharashtra,3,5,3,5,0.5639285445213318,0.586719753706438,-12.062768099962561
158,Maharashtra,3,5,3,8,0.5683827996253967,0.5910709574553054,-12.257238846361071
159,Maharashtra,3,5,3,16,0.5650873184204102,0.5879009917603024,-12.1154201400986
160,Maharashtra,3,5,3,32,0.5663211345672607,0.5889969867732848,-12.16436671639083
161,Maharashtra,3,5,3,64,0.5652781128883362,0.5880650106435855,-12.122739765338045
162,Maharashtra,3,7,1,1,0.45647069811820984,0.4721068191774768,-8.202343890458245
163,Maharashtra,3,7,1,5,0.2727963328361511,0.2836380217283572,-2.321596477690442
164,Maharashtra,3,7,1,8,0.2141479253768921,0.22034774288714154,-1.0046343244661489
165,Maharashtra,3,7,1,16,0.10647623986005783,0.11260691899945,0.4764620899639045
166,Maharashtra,3,7,1,32,0.12186647951602936,0.1257941307556975,0.3466607876833837
167,Maharashtra,3,7,1,64,0.1364833414554596,0.14102035815677882,0.1789272441842159
168,Maharashtra,3,7,2,1,0.5819305181503296,0.6030608503785819,-14.015514748108581
169,Maharashtra,3,7,2,5,0.5664119124412537,0.5867049722285586,-13.212074449742403
170,Maharashtra,3,7,2,8,0.4899522662162781,0.5094091696482648,-9.713995193366513
171,Maharashtra,3,7,2,16,0.46960213780403137,0.48700899314997337,-8.792462495610955
172,Maharashtra,3,7,2,32,0.5152092576026917,0.5343214052774318,-10.787538537591645
173,Maharashtra,3,7,2,64,0.5012961030006409,0.5201223638880751,-10.169379718593582
174,Maharashtra,3,7,3,1,0.5668718814849854,0.5878068477717824,-13.265507859375369
175,Maharashtra,3,7,3,5,0.5702751278877258,0.5910794281037478,-13.424795239508358
176,Maharashtra,3,7,3,8,0.571328341960907,0.5920542041056821,-13.472411436122437
177,Maharashtra,3,7,3,16,0.5635344982147217,0.5842485627665571,-13.093318323612484
178,Maharashtra,3,7,3,32,0.5702317953109741,0.590992245208545,-13.420541869891576
179,Maharashtra,3,7,3,64,0.5671753287315369,0.5879314573181615,-13.271557368526521
180,Maharashtra,3,15,1,1,0.4669068157672882,0.46828989654185194,-12.426291371988523
181,Maharashtra,3,15,1,5,0.30029845237731934,0.30288680146258684,-4.616776688424258
182,Maharashtra,3,15,1,8,0.2681131958961487,0.2709035216984078,-3.4932004795346394
183,Maharashtra,3,15,1,16,0.22066570818424225,0.22180574672809242,-2.0121187942596443
184,Maharashtra,3,15,1,32,0.19913490116596222,0.20150397027567352,-1.4859577919513907
185,Maharashtra,3,15,1,64,0.18019714951515198,0.18867035029962162,-1.1793843260790884
186,Maharashtra,3,15,2,1,0.5876172184944153,0.6012939249914033,-21.136051939518303
187,Maharashtra,3,15,2,5,0.5542381405830383,0.5673472513160677,-18.70717738332414
188,Maharashtra,3,15,2,8,0.2111380696296692,0.2115300298140797,-1.7394952896341178
189,Maharashtra,3,15,2,16,0.5044100880622864,0.5163001928336866,-15.320407174995175
190,Maharashtra,3,15,2,32,0.4206487834453583,0.4300242578240038,-10.321721093902319
191,Maharashtra,3,15,2,64,0.3163093030452728,0.3225094999533172,-5.368124343117021
192,Maharashtra,3,15,3,1,0.5936902761459351,0.6072808252177149,-21.57904723758915
193,Maharashtra,3,15,3,5,0.5796939134597778,0.5936705636543241,-20.578312865141594
194,Maharashtra,3,15,3,8,0.5821736454963684,0.5960094727301026,-20.74867731909937
195,Maharashtra,3,15,3,16,0.5749449729919434,0.5884318347725049,-20.19916983967074
196,Maharashtra,3,15,3,32,0.559342086315155,0.5732801122646317,-19.121495204046095
197,Maharashtra,3,15,3,64,0.5747799873352051,0.5884832139372042,-20.202868339030108
198,Maharashtra,3,30,1,1,0.5677637457847595,0.5714037657786217,-55.650288492341176
199,Maharashtra,3,30,1,5,0.3642551898956299,0.3649403005271373,-22.107851153469756
200,Maharashtra,3,30,1,8,0.2969804108142853,0.29814390000627294,-14.422963907014294
201,Maharashtra,3,30,1,16,0.06177867576479912,0.07420253576549588,0.044669936489580286
202,Maharashtra,3,30,1,32,0.1256639063358307,0.13956795220417162,-2.379771708662224
203,Maharashtra,3,30,1,64,0.16332383453845978,0.17583267201526026,-4.364325108417572
204,Maharashtra,3,30,2,1,0.09269450604915619,0.09514352621785017,-0.5706317904147544
205,Maharashtra,3,30,2,5,0.30453893542289734,0.304858648697668,-15.125492403623891
206,Maharashtra,3,30,2,8,0.4982149004936218,0.5020649113843525,-42.73565940929861
207,Maharashtra,3,30,2,16,0.2821037769317627,0.282882666972354,-12.884446652299106
208,Maharashtra,3,30,2,32,0.25272008776664734,0.253504449865497,-10.150316284137066
209,Maharashtra,3,30,2,64,0.24733953177928925,0.24804440444556985,-9.675169330504344
210,Maharashtra,3,30,3,1,0.5781487822532654,0.583106743423533,-57.9945765626704
211,Maharashtra,3,30,3,5,0.5692565441131592,0.5742023751136317,-56.20657025411186
212,Maharashtra,3,30,3,8,0.5994134545326233,0.6041239416427703,-62.323957368431095
213,Maharashtra,3,30,3,16,0.5756126046180725,0.5798098267993941,-57.32934667210027
214,Maharashtra,3,30,3,32,0.5773026347160339,0.5816292622662353,-57.69598526956341
215,Maharashtra,3,30,3,64,0.5775427222251892,0.5818575401431904,-57.74207726599642
216,Maharashtra,4,5,1,1,0.5472649931907654,0.5682291622377483,-11.252391500435259
217,Maharashtra,4,5,1,5,0.23778794705867767,0.24617511675705886,-1.2996521331062172
218,Maharashtra,4,5,1,8,0.2793373167514801,0.2835085438705733,-2.050044128982912
219,Maharashtra,4,5,1,16,0.24764667451381683,0.2519679841383931,-1.4091538911024486
220,Maharashtra,4,5,1,32,0.21228308975696564,0.21535974441006203,-0.7599604443803392
221,Maharashtra,4,5,1,64,0.09098052233457565,0.09470326343577239,0.6596672723083079
222,Maharashtra,4,5,2,1,0.5421558618545532,0.5648027808815925,-11.105074991481837
223,Maharashtra,4,5,2,5,0.5493650436401367,0.572124607040207,-11.420957677915508
224,Maharashtra,4,5,2,8,0.5503941178321838,0.5741935257334426,-11.510953604868652
225,Maharashtra,4,5,2,16,0.5343518257141113,0.5550284882270518,-10.689726441007446
226,Maharashtra,4,5,2,32,0.556720495223999,0.5788563149520864,-11.71497109633645
227,Maharashtra,4,5,2,64,0.5381267666816711,0.5594956379806482,-10.878654360786626
228,Maharashtra,4,5,3,1,0.5573839545249939,0.580543023513628,-11.789177935766677
229,Maharashtra,4,5,3,5,0.5683769583702087,0.5910622849989923,-12.256848485303715
230,Maharashtra,4,5,3,8,0.5720166563987732,0.5945479903201522,-12.413671264697504
231,Maharashtra,4,5,3,16,0.5622243881225586,0.5851042099184638,-11.990931309005944
232,Maharashtra,4,5,3,32,0.5658733248710632,0.5885380826407713,-12.143860493674378
233,Maharashtra,4,5,3,64,0.5646358132362366,0.5872438744996491,-12.086117988245372
234,Maharashtra,4,7,1,1,0.5371809601783752,0.5592549019293036,-11.913308569862053
235,Maharashtra,4,7,1,5,0.419901967048645,0.42388379482886174,-6.418422378629691
236,Maharashtra,4,7,1,8,0.20262528955936432,0.20884812450151313,-0.8008565049967087
237,Maharashtra,4,7,1,16,0.12572650611400604,0.12863092207366617,0.31686155784962666
238,Maharashtra,4,7,1,32,0.17993050813674927,0.18325448648118056,-0.38652356881051975
239,Maharashtra,4,7,1,64,0.079643115401268,0.08580965589740391,0.6959882451504806
240,Maharashtra,4,7,2,1,0.5791677832603455,0.5998088740876892,-13.854011855641517
241,Maharashtra,4,7,2,5,0.5180801749229431,0.5352575665651363,-10.82887993969205
242,Maharashtra,4,7,2,8,0.5554209351539612,0.5756200960842993,-12.680118079220145
243,Maharashtra,4,7,2,16,0.48421716690063477,0.5022397540287765,-9.414539599836067
244,Maharashtra,4,7,2,32,0.480943500995636,0.5005368688305746,-9.344038818232058
245,Maharashtra,4,7,2,64,0.5284314751625061,0.5484977080506781,-11.421316434090121
246,Maharashtra,4,7,3,1,0.5707089304924011,0.5908288876250124,-13.412570191889202
247,Maharashtra,4,7,3,5,0.5728121399879456,0.593655403030176,-13.55079923531882
248,Maharashtra,4,7,3,8,0.5675070881843567,0.5883563405375172,-13.292192555199142
249,Maharashtra,4,7,3,16,0.5661450028419495,0.5871956605125952,-13.235858228547675
250,Maharashtra,4,7,3,32,0.5624794363975525,0.5832108698315969,-13.043299822362293
251,Maharashtra,4,7,3,64,0.568341851234436,0.5890902575927159,-13.327870095926418
252,Maharashtra,4,15,1,1,0.2657472789287567,0.2861813839252429,-4.014287981028837
253,Maharashtra,4,15,1,5,0.3189844787120819,0.3327547045567869,-5.7791449326856235
254,Maharashtra,4,15,1,8,0.12460049241781235,0.12665065532688727,0.017932206905744263
255,Maharashtra,4,15,1,16,0.11615660041570663,0.11726370558924626,0.15811329903999805
256,Maharashtra,4,15,1,32,0.21578842401504517,0.21841578838191694,-1.920751074524822
257,Maharashtra,4,15,1,64,0.10034818202257156,0.10299701153773828,0.350505084247113
258,Maharashtra,4,15,2,1,0.5875955820083618,0.6025587724772762,-21.229276782799378
259,Maharashtra,4,15,2,5,0.5659099221229553,0.5792759444609151,-19.544590350090576
260,Maharashtra,4,15,2,8,0.573972225189209,0.5878931089836694,-20.16036914458092
261,Maharashtra,4,15,2,16,0.36246851086616516,0.3701184355782675,-7.387025395832804
262,Maharashtra,4,15,2,32,0.4994794428348541,0.5125497375172043,-15.084166264557517
263,Maharashtra,4,15,2,64,0.430574506521225,0.4426992265849211,-10.998971728329183
264,Maharashtra,4,15,3,1,0.5929059386253357,0.6062773442738091,-21.50448732520078
265,Maharashtra,4,15,3,5,0.5668007135391235,0.5798531041255571,-19.585548246306704
266,Maharashtra,4,15,3,8,0.5667263865470886,0.580394183538344,-19.623984972992563
267,Maharashtra,4,15,3,16,0.5711011290550232,0.5851568744080577,-19.96385524858808
268,Maharashtra,4,15,3,32,0.5702265501022339,0.584105616203206,-19.888595353774626
269,Maharashtra,4,15,3,64,0.5646166801452637,0.5786287072294304,-19.498706792197233
270,Maharashtra,4,30,1,1,0.04570598900318146,0.05349378035558193,0.5034962931794783
271,Maharashtra,4,30,1,5,0.28328976035118103,0.28474525985841626,-13.067889590914083
272,Maharashtra,4,30,1,8,0.1924704611301422,0.19474972708613184,-5.580663351549826
273,Maharashtra,4,30,1,16,0.08119229227304459,0.08801327730322378,-0.3440403523878648
274,Maharashtra,4,30,1,32,0.12750938534736633,0.12957735641096993,-1.913226228867702
275,Maharashtra,4,30,1,64,0.01236935518682003,0.014683171160497294,0.9625927609993821
276,Maharashtra,4,30,2,1,0.6283285021781921,0.6328484795785311,-68.48889742224516
277,Maharashtra,4,30,2,5,0.31852370500564575,0.32555019500555504,-17.388732616940533
278,Maharashtra,4,30,2,8,0.2635200321674347,0.2673762875883069,-11.403999196244564
279,Maharashtra,4,30,2,16,0.24478188157081604,0.2458479122644999,-9.48694360804663
280,Maharashtra,4,30,2,32,0.05012529343366623,0.051295273993748794,0.5434685835269646
281,Maharashtra,4,30,2,64,0.12546406686306,0.12645717730169198,-1.7746161664196634
282,Maharashtra,4,30,3,1,0.6069695949554443,0.6116427261057232,-63.90999206401058
283,Maharashtra,4,30,3,5,0.5164436101913452,0.5213425689941815,-46.15876073148514
284,Maharashtra,4,30,3,8,0.5901235342025757,0.5943643754316386,-60.29449778793293
285,Maharashtra,4,30,3,16,0.5910513401031494,0.5960144730193155,-60.63529531119276
286,Maharashtra,4,30,3,32,0.581757128238678,0.5860814998427536,-58.59804113428411
287,Maharashtra,4,30,3,64,0.5829349160194397,0.5874695648264007,-58.88066633350324
288,Maharashtra,5,5,1,1,0.5574495792388916,0.5800622494769678,-11.76800479249674
289,Maharashtra,5,5,1,5,0.46980181336402893,0.49095090805285974,-8.146395019375461
290,Maharashtra,5,5,1,8,0.17370429635047913,0.17606649566994104,-0.17632484172993435
291,Maharashtra,5,5,1,16,0.1423797905445099,0.14673025476120036,0.18301670945280124
292,Maharashtra,5,5,1,32,0.14873117208480835,0.15711423759200688,0.06329049324532066
293,Maharashtra,5,5,1,64,0.08115675300359726,0.0863182454907395,0.7172653607220394
294,Maharashtra,5,5,2,1,0.5705476403236389,0.5932069352840343,-12.353227980579739
295,Maharashtra,5,5,2,5,0.5576969981193542,0.5804043504358031,-11.78306852377891
296,Maharashtra,5,5,2,8,0.5596924424171448,0.5816611066687313,-11.838488235939856
297,Maharashtra,5,5,2,16,0.5399662256240845,0.5623381434800004,-10.999659761800158
298,Maharashtra,5,5,2,32,0.5348324179649353,0.557894582612846,-10.810766888654538
299,Maharashtra,5,5,2,64,0.5301366448402405,0.5510462671194835,-10.522585199857888
300,Maharashtra,5,5,3,1,0.5614964962005615,0.5843139789973469,-11.95586419556607
301,Maharashtra,5,5,3,5,0.5700912475585938,0.5928737549210756,-12.33823240365069
302,Maharashtra,5,5,3,8,0.566001832485199,0.5887939508802466,-12.155292264748065
303,Maharashtra,5,5,3,16,0.5696462392807007,0.5923324779906114,-12.313889393015618
304,Maharashtra,5,5,3,32,0.5664219260215759,0.5891529863712599,-12.171341716132535
305,Maharashtra,5,5,3,64,0.5671541094779968,0.5897936010199865,-12.20000021440026
306,Maharashtra,5,7,1,1,0.30413302779197693,0.33313584313629196,-3.5820590241370764
307,Maharashtra,5,7,1,5,0.2657696306705475,0.26952490591792905,-1.9992714778442475
308,Maharashtra,5,7,1,8,0.13563868403434753,0.14338876256723596,0.1511162957831068
309,Maharashtra,5,7,1,16,0.2307162880897522,0.23675076863003988,-1.3141996024403921
310,Maharashtra,5,7,1,32,0.16179202497005463,0.16431763089339274,-0.11477247832699344
311,Maharashtra,5,7,1,64,0.09663504362106323,0.10170766652865514,0.5729041581447536
312,Maharashtra,5,7,2,1,0.5643927454948425,0.5859344228027921,-13.174770115339218
313,Maharashtra,5,7,2,5,0.5796413421630859,0.599877785116806,-13.857423040447097
314,Maharashtra,5,7,2,8,0.4395509660243988,0.46150064819740905,-7.793516769287544
315,Maharashtra,5,7,2,16,0.5487848520278931,0.5688734056923608,-12.361314170514442
316,Maharashtra,5,7,2,32,0.5514833927154541,0.5716745233644632,-12.493221719119296
317,Maharashtra,5,7,2,64,0.539974570274353,0.5605565246389452,-11.973489730908451
318,Maharashtra,5,7,3,1,0.5766845345497131,0.5973054192747917,-13.730274473880382
319,Maharashtra,5,7,3,5,0.5738856196403503,0.5943178172237207,-13.583289131064452
320,Maharashtra,5,7,3,8,0.5684343576431274,0.5890988831958406,-13.328290024937703
321,Maharashtra,5,7,3,16,0.5680272579193115,0.5890853503017277,-13.32763158131293
322,Maharashtra,5,7,3,32,0.5637413263320923,0.5843144125307818,-13.096495273593352
323,Maharashtra,5,7,3,64,0.5670428276062012,0.5878225394836075,-13.266268987526834
324,Maharashtra,5,15,1,1,0.5828166604042053,0.596163737336874,-20.759935385364585
325,Maharashtra,5,15,1,5,0.18463101983070374,0.18799841717233798,-1.1638887196866867
326,Maharashtra,5,15,1,8,0.24185040593147278,0.25531143746219137,-2.990864484548676
327,Maharashtra,5,15,1,16,0.18081139028072357,0.18642912472523795,-1.127913489353928
328,Maharashtra,5,15,1,32,0.02143639698624611,0.025397889996083445,0.9605068492069477
329,Maharashtra,5,15,1,64,0.16600751876831055,0.16781677534564005,-0.7242382249297048
330,Maharashtra,5,15,2,1,0.5679454803466797,0.581601822931366,-19.709899903060137
331,Maharashtra,5,15,2,5,0.5776210427284241,0.5916430081307281,-20.43117511722454
332,Maharashtra,5,15,2,8,0.47774022817611694,0.4871549510053885,-13.529838087197325
333,Maharashtra,5,15,2,16,0.46852347254753113,0.4783232321597518,-13.007785072095684
334,Maharashtra,5,15,2,32,0.4860919415950775,0.49890829650382706,-14.239403257172157
335,Maharashtra,5,15,2,64,0.30694448947906494,0.31398201238460405,-5.035816381618011
336,Maharashtra,5,15,3,1,0.5915255546569824,0.6045533181680972,-21.376682383998613
337,Maharashtra,5,15,3,5,0.5812775492668152,0.5951687025879103,-20.68735802938808
338,Maharashtra,5,15,3,8,0.5828680396080017,0.5967923571508862,-20.80585090950409
339,Maharashtra,5,15,3,16,0.5710904002189636,0.584586021755215,-19.922970770640212
340,Maharashtra,5,15,3,32,0.5770714282989502,0.5908210691336839,-20.37167073365459
341,Maharashtra,5,15,3,64,0.5707510709762573,0.5846069997382121,-19.92447410822494
342,Maharashtra,5,30,1,1,0.6343181729316711,0.6413998918299499,-70.37952756311896
343,Maharashtra,5,30,1,5,0.02452980913221836,0.03003580228385113,0.8434711496575524
344,Maharashtra,5,30,1,8,0.3088177740573883,0.3093439712762547,-15.603483720937376
345,Maharashtra,5,30,1,16,0.20214489102363586,0.20962225633780823,-6.624136698430764
346,Maharashtra,5,30,1,32,0.10925374180078506,0.1216710197765999,-1.5685628311109188
347,Maharashtra,5,30,1,64,0.06413602083921432,0.06645462784344826,0.23375733638897944
348,Maharashtra,5,30,2,1,0.5827709436416626,0.5874519105262479,-58.87707292819872
349,Maharashtra,5,30,2,5,0.4512445032596588,0.45406482506909557,-34.77269818559068
350,Maharashtra,5,30,2,8,0.2701145112514496,0.27047077848135465,-11.692775005151274
351,Maharashtra,5,30,2,16,0.24181506037712097,0.24830127045976222,-9.697289999461482
352,Maharashtra,5,30,2,32,0.07260454446077347,0.08055280801861134,-0.12584161428295482
353,Maharashtra,5,30,2,64,0.022922156378626823,0.025930453416526673,0.8833361866985688
354,Maharashtra,5,30,3,1,0.6071010231971741,0.6118343560705501,-63.9506725096724
355,Maharashtra,5,30,3,5,0.6159411072731018,0.6204336965626287,-65.78927351841565
356,Maharashtra,5,30,3,8,0.590193510055542,0.594386111375217,-60.298979602895095
357,Maharashtra,5,30,3,16,0.5893672108650208,0.5940770453167868,-60.235240724236355
358,Maharashtra,5,30,3,32,0.5836247801780701,0.5880989136621451,-59.00905511290082
359,Maharashtra,5,30,3,64,0.596274197101593,0.6008463721330956,-61.638709861659706
360,Maharashtra,6,5,1,1,0.4961850345134735,0.5156604870230916,-9.09024064182409
361,Maharashtra,6,5,1,5,0.5168742537498474,0.538321580192635,-9.996572795571531
362,Maharashtra,6,5,1,8,0.31932929158210754,0.3311457325920311,-3.1611380573398593
363,Maharashtra,6,5,1,16,0.11083399504423141,0.11865717481660144,0.4657287756484132
364,Maharashtra,6,5,1,32,0.1665382832288742,0.1747908613395174,-0.15934124598804522
365,Maharashtra,6,5,1,64,0.15406803786754608,0.15693199213868778,0.06546237355389528
366,Maharashtra,6,5,2,1,0.5721569657325745,0.5947605618184064,-12.423264344510269
367,Maharashtra,6,5,2,5,0.567912220954895,0.5903463432905677,-12.224754220185739
