,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
211,Uttar-Pradesh,3,5,1,5,0.2010498046875,0.22295942078489578,0.07695776255247466
212,Uttar-Pradesh,3,5,1,8,0.21982556581497192,0.24294593710070309,-0.09594615249286798
213,Uttar-Pradesh,3,5,1,16,0.21200431883335114,0.23086312867032077,0.01035583109659255
214,Uttar-Pradesh,3,5,1,32,0.20114420354366302,0.21865508029685393,0.11225326788183099
215,Uttar-Pradesh,3,7,1,1,0.532905638217926,0.643780936266303,-7.206301346143027
216,Uttar-Pradesh,3,7,1,5,0.2266281247138977,0.24769128256832618,-0.21476626451020864
217,Uttar-Pradesh,3,7,1,8,0.23802851140499115,0.2599702473728121,-0.33819249404926954
218,Uttar-Pradesh,3,7,1,16,0.20699436962604523,0.22498179534274612,-0.0022268159437810464
219,Uttar-Pradesh,3,7,1,32,0.21158376336097717,0.22742117746364773,-0.0240780794847546
220,Uttar-Pradesh,3,15,1,1,0.20964832603931427,0.21909675192962996,-0.38992401544859456
221,Uttar-Pradesh,3,15,1,5,0.2997892200946808,0.30936038483671097,-1.7710774414367099
222,Uttar-Pradesh,3,15,1,8,0.24376673996448517,0.2536691732588759,-0.8631790396677654
223,Uttar-Pradesh,3,15,1,16,0.274446964263916,0.2854659345432662,-1.3595421499430045
224,Uttar-Pradesh,3,15,1,32,0.2562701404094696,0.26477425037516,-1.0298816186539086
225,Uttar-Pradesh,4,5,1,1,0.3920048773288727,0.4308846875223029,-2.4474032623788635
226,Uttar-Pradesh,4,5,1,5,0.26412808895111084,0.2881124969136188,-0.5413245609192092
227,Uttar-Pradesh,4,5,1,8,0.3096493184566498,0.3463233620944071,-1.2270678632622993
228,Uttar-Pradesh,4,5,1,16,0.128822460770607,0.1428632367699116,0.6210247473085698
229,Uttar-Pradesh,4,5,1,32,0.04718681797385216,0.050792326086059846,0.9520966239732641
230,Uttar-Pradesh,4,7,1,1,0.5492750406265259,0.5921374307366059,-5.942505270634193
231,Uttar-Pradesh,4,7,1,5,0.2706160843372345,0.30110409984606795,-0.7951658335962337
232,Uttar-Pradesh,4,7,1,8,0.27153894305229187,0.30095908864939785,-0.7934370332324292
233,Uttar-Pradesh,4,7,1,16,0.08430442959070206,0.0948443859823733,0.8218874672648053
234,Uttar-Pradesh,4,7,1,32,0.11079763621091843,0.13181367615554418,0.6559732836978841
235,Uttar-Pradesh,4,15,1,1,0.41437026858329773,0.438630380816543,-4.570787921656268
236,Uttar-Pradesh,4,15,1,5,0.3842460513114929,0.40195018073987926,-3.6780370669360476
237,Uttar-Pradesh,4,15,1,8,0.2700340151786804,0.2858728783966187,-1.3662746010840818
238,Uttar-Pradesh,4,15,1,16,0.16466177999973297,0.17071937989941466,0.15611191599609275
239,Uttar-Pradesh,4,15,1,32,0.11685491353273392,0.121537116000375,0.5723021818813427
240,Uttar-Pradesh,5,5,1,1,0.382956326007843,0.41348496231679155,-2.1746023000647683
241,Uttar-Pradesh,5,5,1,5,0.18979297578334808,0.207763671875,0.19848966284894687
242,Uttar-Pradesh,5,5,1,8,0.21653801202774048,0.24117766857448295,-0.08005054330803629
243,Uttar-Pradesh,5,5,1,16,0.07397078722715378,0.0843391383086234,0.867922692741863
244,Uttar-Pradesh,5,5,1,32,0.11526001244783401,0.1265641562624276,0.7025655064245928
245,Uttar-Pradesh,5,7,1,1,0.031245816498994827,0.042249749096500686,0.9646556860279527
246,Uttar-Pradesh,5,7,1,5,0.278117835521698,0.30417571734762927,-0.8319782971264975
