,State,Number_feature,Time_Step,number_layers,kernel_size,MAE,RMSE,R2_Score
103,Maharashtra,3,5,3,4,0.19026833772659302,0.19513418640992164,-0.4449090372037334
104,Maharashtra,3,5,4,1,0.24772492051124573,0.25407992072163177,-1.4497091114584886
105,Maharashtra,3,5,4,2,0.11228054016828537,0.11970568548022699,0.456244867044873
106,Maharashtra,3,5,4,3,0.16686099767684937,0.17434705470163864,-0.15346128723342956
107,Maharashtra,3,5,4,4,0.1489085555076599,0.15668134160144698,0.06844521694131411
108,Maharashtra,3,7,2,1,0.20990626513957977,0.2137737854054609,-0.8868042398674665
109,Maharashtra,3,7,2,2,0.08895684033632278,0.09184539811095353,0.6517165594630379
110,Maharashtra,3,7,2,3,0.1304888129234314,0.13589813687432994,0.23749102819661305
111,Maharashtra,3,7,2,4,0.299957275390625,0.308667898323861,-2.9336967374741967
112,Maharashtra,3,7,3,1,0.29159143567085266,0.2976637451349599,-2.6582202585324493
113,Maharashtra,3,7,3,2,0.0894894078373909,0.09484593253790283,0.6285884716697412
114,Maharashtra,3,7,3,3,0.29593905806541443,0.3052996940816489,-2.848315965072524
115,Maharashtra,3,7,3,4,0.20670272409915924,0.2115312361754555,-0.8474257231837437
116,Maharashtra,3,7,4,1,0.23579469323158264,0.2417546372506366,-1.413057528499324
117,Maharashtra,3,7,4,2,0.3407752811908722,0.34734032238407214,-3.981135838263893
118,Maharashtra,3,7,4,3,0.18068011105060577,0.18835355272633603,-0.4647571646062738
119,Maharashtra,3,7,4,4,0.21769613027572632,0.22594946102809083,-1.107853814248282
120,Maharashtra,3,15,2,1,0.1672443449497223,0.17062996075478717,-0.7825310265102956
121,Maharashtra,3,15,2,2,0.06497377902269363,0.06650639093829717,0.729197105746894
122,Maharashtra,3,15,2,3,0.039943646639585495,0.04450518740532035,0.8787315562525508
123,Maharashtra,3,15,2,4,0.04214227944612503,0.0428266111472197,0.8877066877658033
124,Maharashtra,3,15,3,1,0.28800660371780396,0.2917202605099589,-4.210263308861296
125,Maharashtra,3,15,3,2,0.13823938369750977,0.14269806768105517,-0.24670195374286963
126,Maharashtra,3,15,3,3,0.21767295897006989,0.22176204109561554,-2.010931632879944
127,Maharashtra,3,15,3,4,0.07670428603887558,0.07778571185264764,0.6295529367160779
128,Maharashtra,3,15,4,1,0.25253620743751526,0.25872954637891904,-3.0984397585125505
129,Maharashtra,3,15,4,2,0.010155778378248215,0.011276564509678157,0.9922146138321563
130,Maharashtra,3,15,4,3,0.2615218162536621,0.26782225171543805,-3.391569852750435
131,Maharashtra,3,15,4,4,0.20562118291854858,0.21009659930987573,-1.7024929663699635
132,Maharashtra,3,30,2,1,0.02833413891494274,0.032088295582314935,0.8213474341366066
133,Maharashtra,3,30,2,2,0.19676022231578827,0.21070916568525572,-6.703405980433519
134,Maharashtra,3,30,2,3,0.27197763323783875,0.28107123521731336,-12.707199717501997
135,Maharashtra,3,30,2,4,0.07874350994825363,0.08751593299965447,-0.32889344374409113
136,Maharashtra,3,30,3,1,0.11057145893573761,0.11535355902396316,-1.3087555083343037
137,Maharashtra,3,30,3,2,0.15165594220161438,0.16435516457124374,-3.6868669014763213
138,Maharashtra,3,30,3,3,0.20311856269836426,0.21157770667088632,-6.767043689277695
139,Maharashtra,3,30,3,4,0.12712807953357697,0.1372854951926788,-2.2701316167473933
140,Maharashtra,3,30,4,1,0.15410298109054565,0.16263859894921937,-3.5894768965771213
141,Maharashtra,3,30,4,2,0.17206980288028717,0.18749402950635688,-5.099452214826728
142,Maharashtra,3,30,4,3,0.1116124615073204,0.11864237095871806,-1.4422807125742203
143,Maharashtra,3,30,4,4,0.11625292897224426,0.1266040477726495,-1.7810646946448676
144,Maharashtra,4,5,2,1,0.29464662075042725,0.3045130254577861,-2.5187268679307926
145,Maharashtra,4,5,2,2,0.17616629600524902,0.1820841266307819,-0.25810812033773267
146,Maharashtra,4,5,2,3,0.1620127260684967,0.1673407569674583,-0.06261833176455678
147,Maharashtra,4,5,2,4,0.208485409617424,0.21566238493872358,-0.764910278168744
148,Maharashtra,4,5,3,1,0.2998255789279938,0.30590571884279066,-2.5509864383182763
149,Maharashtra,4,5,3,2,0.18939442932605743,0.19417763017705283,-0.4307779729514114
150,Maharashtra,4,5,3,3,0.2865912616252899,0.29327689178268973,-2.2638448029900418
151,Maharashtra,4,5,3,4,0.24729257822036743,0.25277112902873927,-1.4245367821666282
152,Maharashtra,4,5,4,1,0.28843632340431213,0.2956922587082543,-2.3178270112199093
153,Maharashtra,4,5,4,2,0.2050701081752777,0.20920862661973122,-0.660859783706726
154,Maharashtra,4,5,4,3,0.2018386274576187,0.209157631260671,-0.6600504508638001
155,Maharashtra,4,5,4,4,0.18883132934570312,0.1985002163278088,-0.4951879937910706
156,Maharashtra,4,7,2,1,0.26910778880119324,0.27492306294120883,-2.120615473133379
157,Maharashtra,4,7,2,2,0.1578119546175003,0.1618646244825838,-0.08173744711326125
158,Maharashtra,4,7,2,3,0.16224035620689392,0.1724528061277195,-0.22788730106258837
159,Maharashtra,4,7,2,4,0.2943826913833618,0.2984093992374903,-2.676571209442922
160,Maharashtra,4,7,3,1,0.2789731025695801,0.2890943947800223,-2.450621126239644
161,Maharashtra,4,7,3,2,0.31407296657562256,0.3186671051057456,-3.19268737259293
162,Maharashtra,4,7,3,3,0.12191595137119293,0.1347661709428869,0.25014077217603004
163,Maharashtra,4,7,3,4,0.21856223046779633,0.22417333820908034,-1.074846220551568
164,Maharashtra,4,7,4,1,0.2890690565109253,0.29466470027437563,-2.584876801164173
165,Maharashtra,4,7,4,2,0.19150198996067047,0.19841456318255252,-0.6254180896720085
166,Maharashtra,4,7,4,3,0.2997746765613556,0.30469493367834805,-2.833084903720502
167,Maharashtra,4,7,4,4,0.15578287839889526,0.16255346619900787,-0.09096411996644904
168,Maharashtra,4,15,2,1,0.3746948540210724,0.3839974650483105,-8.027826980082365
169,Maharashtra,4,15,2,2,0.24530662596225739,0.25649666951064065,-3.0280051495687106
170,Maharashtra,4,15,2,3,0.17058588564395905,0.17393096282111722,-0.8521680024813638
171,Maharashtra,4,15,2,4,0.14700397849082947,0.15045840729910842,-0.38598786689318487
172,Maharashtra,4,15,3,1,0.4329633116722107,0.44262627981884806,-10.995016958042285
173,Maharashtra,4,15,3,2,0.2776135206222534,0.28235211599059346,-3.8809971044049796
174,Maharashtra,4,15,3,3,0.30714768171310425,0.31312567541388425,-5.002937981897972
175,Maharashtra,4,15,3,4,0.2874101400375366,0.2932769934010513,-4.266020302142884
176,Maharashtra,4,15,4,1,0.2677966058254242,0.2766825356202898,-3.686947250924117
177,Maharashtra,4,15,4,2,0.24672865867614746,0.25406223787432636,-2.95190700440779
178,Maharashtra,4,15,4,3,0.22911891341209412,0.23365220834303552,-2.3424607833721365
179,Maharashtra,4,15,4,4,0.2304925173521042,0.23575152842449953,-2.402792820264765
180,Maharashtra,4,30,2,1,0.5748839974403381,0.5855657797135356,-58.49319192770358
181,Maharashtra,4,30,2,2,0.23380407691001892,0.24022605540438444,-9.012814516086223
182,Maharashtra,4,30,2,3,0.25875139236450195,0.2655870747138609,-11.238544137032722
183,Maharashtra,4,30,2,4,0.19724969565868378,0.20367767267202552,-6.197849136493815
184,Maharashtra,4,30,3,1,0.35830432176589966,0.3726294413906225,-23.091857520221907
185,Maharashtra,4,30,3,2,0.2998431324958801,0.3075625900984696,-15.412808813556612
186,Maharashtra,4,30,3,3,0.25653257966041565,0.27405513762238065,-12.0314225117878
187,Maharashtra,4,30,3,4,0.2536128759384155,0.2583952876884418,-10.58470810647762
188,Maharashtra,4,30,4,1,0.36791732907295227,0.3846408041247656,-24.6700471466993
189,Maharashtra,4,30,4,2,0.3286019563674927,0.33641927017975926,-18.637113675201036
190,Maharashtra,4,30,4,3,0.22637298703193665,0.23201616925382468,-8.340119089099014
191,Maharashtra,4,30,4,4,0.34698137640953064,0.35217296792066427,-20.51929099708031
192,Maharashtra,5,5,2,1,0.3098051846027374,0.3532106970718118,-3.7341447693384486
193,Maharashtra,5,5,2,2,0.32081982493400574,0.3520473210221605,-3.7030102358773496
194,Maharashtra,5,5,2,3,0.3140203058719635,0.33692378154502334,-3.3076177313327664
195,Maharashtra,5,5,2,4,0.3293866217136383,0.35903887993900285,-3.8916656345271052
196,Maharashtra,5,5,3,1,0.31337442994117737,0.35523014654189544,-3.788433393015546
197,Maharashtra,5,5,3,2,0.31740710139274597,0.3590940123326282,-3.8931688411573626
198,Maharashtra,5,5,3,3,0.3597813844680786,0.39228506204586405,-4.8395231228446205
199,Maharashtra,5,5,3,4,0.32257845997810364,0.3587482418788137,-3.883749762310064
200,Maharashtra,5,5,4,1,0.3261267840862274,0.36917967816809844,-4.171891009534307
201,Maharashtra,5,5,4,2,0.3448340892791748,0.3799541377010812,-4.47817851115544
202,Maharashtra,5,5,4,3,0.31746727228164673,0.34857070326869244,-3.6105802705658743
203,Maharashtra,5,5,4,4,0.2818787395954132,0.309683493252422,-2.6392337039961546
204,Maharashtra,5,7,2,1,0.31205999851226807,0.35832652272176546,-4.301220863881956
205,Maharashtra,5,7,2,2,0.3047153949737549,0.3461049540925663,-3.9457659256724034
206,Maharashtra,5,7,2,3,0.36709854006767273,0.3917149405794432,-5.335169454992238
207,Maharashtra,5,7,2,4,0.3449563682079315,0.38254043097393925,-5.041887727941693
208,Maharashtra,5,7,3,1,0.4320628046989441,0.47642633963139985,-8.37150756771759
209,Maharashtra,5,7,3,2,0.3720884621143341,0.4115237735263519,-5.9921034444114305
210,Maharashtra,5,7,3,3,0.3080328702926636,0.3383641976026258,-3.7270126285565635
211,Maharashtra,5,7,3,4,0.25957322120666504,0.30668235300509394,-2.883251550081644
212,Maharashtra,5,7,4,1,0.3762504756450653,0.4306623151748053,-6.657583140716731
213,Maharashtra,5,7,4,2,0.3817511796951294,0.42880962165808356,-6.591839587193929
214,Maharashtra,5,7,4,3,0.30477607250213623,0.34580983384657754,-3.9373350936842906
215,Maharashtra,5,7,4,4,0.2960740029811859,0.3453750238732666,-3.924927141087638
216,Maharashtra,5,15,2,1,0.34511908888816833,0.38303036231888654,-7.982410483527861
217,Maharashtra,5,15,2,2,0.44194963574409485,0.4981973159066128,-14.195998288084908
218,Maharashtra,5,15,2,3,0.45346444845199585,0.5042918304734746,-14.570060181209806
219,Maharashtra,5,15,2,4,0.3516024053096771,0.41729419858256106,-9.661325252870556
220,Maharashtra,5,15,3,1,0.36263173818588257,0.41323882175426757,-9.45511340403955
221,Maharashtra,5,15,3,2,0.3833107054233551,0.42224556930864443,-9.915828129482284
222,Maharashtra,5,15,3,3,0.30311715602874756,0.3549476199056719,-6.713562321700474
223,Maharashtra,5,15,3,4,0.45278748869895935,0.48738296277648563,-13.543440404791687
224,Maharashtra,5,15,4,1,0.41708803176879883,0.4629430298576033,-12.12144357534677
225,Maharashtra,5,15,4,2,0.33859726786613464,0.4010188315029432,-8.84591429672312
226,Maharashtra,5,15,4,3,0.33754220604896545,0.3760494012997029,-7.657974401126147
227,Maharashtra,5,15,4,4,0.2964968681335449,0.3471338118477671,-6.377688796997441
228,Maharashtra,5,30,2,1,0.3826342523097992,0.4176223959797362,-29.261013304447374
229,Maharashtra,5,30,2,2,0.575737714767456,0.6301060717085082,-67.8879413880336
230,Maharashtra,5,30,2,3,0.507828950881958,0.5436644179858807,-50.28351077417784
231,Maharashtra,5,30,2,4,0.3713741600513458,0.39824020886642936,-26.51732616759206
232,Maharashtra,5,30,3,1,0.5372250080108643,0.5775048048058979,-56.86649485895872
233,Maharashtra,5,30,3,2,0.4779201149940491,0.5160513473493893,-45.20635812348806
234,Maharashtra,5,30,3,3,0.3609711825847626,0.4225859832174069,-29.984616019417132
235,Maharashtra,5,30,3,4,0.3530242443084717,0.41119213990044706,-28.336314036664213
236,Maharashtra,5,30,4,1,0.4681020975112915,0.5132452059418302,-44.705215724060395
237,Maharashtra,5,30,4,2,0.3916132152080536,0.4269319785588535,-30.625198401785724
238,Maharashtra,5,30,4,3,0.42028409242630005,0.45874564272710805,-35.51403527276224
239,Maharashtra,5,30,4,4,0.3004036843776703,0.3450734497748519,-19.660414299567254
240,Maharashtra,6,5,2,1,0.3639565408229828,0.39915510144266686,-5.045848087429027
241,Maharashtra,6,5,2,2,0.33765390515327454,0.3703852063039924,-4.205723095574038
242,Maharashtra,6,5,2,3,0.24199022352695465,0.2782952682202858,-1.9389045970220034
243,Maharashtra,6,5,2,4,0.278030127286911,0.30740556249515477,-2.5858928607465375
244,Maharashtra,6,5,3,1,0.3024003803730011,0.33858039218763714,-3.3500819760460123
245,Maharashtra,6,5,3,2,0.35062751173973083,0.4117214130409588,-5.432514152934315
246,Maharashtra,6,5,3,3,0.28364297747612,0.3097685651411146,-2.641233395498968
247,Maharashtra,6,5,3,4,0.34780338406562805,0.37542400628485684,-4.348326282002687
248,Maharashtra,6,5,4,1,0.46016281843185425,0.4988250786099056,-8.442139431380493
249,Maharashtra,6,5,4,2,0.3562781512737274,0.4072426442874761,-5.293327455942859
250,Maharashtra,6,5,4,3,0.25716841220855713,0.2828812447135498,-2.036561916547332
251,Maharashtra,6,5,4,4,0.2542654275894165,0.28563550625098966,-2.0959805690527693
252,Maharashtra,6,7,2,1,0.34798964858055115,0.3894765756906357,-5.262974534070406
253,Maharashtra,6,7,2,2,0.3668982982635498,0.4062896122326766,-5.815369267817087
254,Maharashtra,6,7,2,3,0.32438942790031433,0.37398608546586054,-4.774692805532874
255,Maharashtra,6,7,2,4,0.2760094404220581,0.30224406005964005,-2.771668244514611
256,Maharashtra,6,7,3,1,0.3911347985267639,0.43537926977201236,-6.8262445818559705
257,Maharashtra,6,7,3,2,0.40374162793159485,0.4591828748948534,-7.705414014898404
258,Maharashtra,6,7,3,3,0.33148643374443054,0.3604918829576822,-4.365484156927372
259,Maharashtra,6,7,3,4,0.31451815366744995,0.34355551463120276,-3.8731726904303105
260,Maharashtra,6,7,4,1,0.35363632440567017,0.3989429633597028,-5.57112246399694
261,Maharashtra,6,7,4,2,0.42717796564102173,0.489021442140198,-8.873559672164083
262,Maharashtra,6,7,4,3,0.4052143394947052,0.44098680535513723,-7.029141143433245
263,Maharashtra,6,7,4,4,0.3044812083244324,0.3457230923161074,-3.9348590437874114
264,Maharashtra,6,15,2,1,0.49036645889282227,0.5491555754140176,-17.46363905720643
265,Maharashtra,6,15,2,2,0.4581679701805115,0.516361952597218,-15.324314090215012
266,Maharashtra,6,15,2,3,0.5097333788871765,0.5714116934855252,-18.990549683695154
267,Maharashtra,6,15,2,4,0.36678430438041687,0.42898087052174916,-10.266844841310878
268,Maharashtra,6,15,3,1,0.4374507963657379,0.4866207422128503,-13.49798859901527
269,Maharashtra,6,15,3,2,0.41481369733810425,0.4853893242313105,-13.424703134840586
270,Maharashtra,6,15,3,3,0.3791908621788025,0.4232005381808798,-9.965259024725588
271,Maharashtra,6,15,3,4,0.4276069104671478,0.47345473884445194,-12.724084610735925
272,Maharashtra,6,15,4,1,0.47789880633354187,0.5242464163425334,-15.826639698802662
273,Maharashtra,6,15,4,2,0.4399574398994446,0.4953964469121186,-14.025617733126325
274,Maharashtra,6,15,4,3,0.41086089611053467,0.44999564619077426,-11.39775763302958
275,Maharashtra,6,15,4,4,0.4352983832359314,0.4902828542136151,-13.717019052081108
276,Maharashtra,6,30,2,1,0.3567968010902405,0.4162388950161048,-29.060849798568118
277,Maharashtra,6,30,2,2,0.507856547832489,0.5730443609867714,-55.97605857578361
278,Maharashtra,6,30,2,3,0.6323097944259644,0.6794666720800098,-79.10364217397763
279,Maharashtra,6,30,2,4,0.42283913493156433,0.45368804151326936,-34.713353544925816
280,Maharashtra,6,30,3,1,0.48774439096450806,0.5382909366970732,-49.27477345029521
281,Maharashtra,6,30,3,2,0.43198853731155396,0.5045368477566046,-43.16739456785407
282,Maharashtra,6,30,3,3,0.45839038491249084,0.5089273392989844,-43.93942460498556
283,Maharashtra,6,30,3,4,0.43148910999298096,0.4998275191118468,-42.34671965521502
284,Maharashtra,6,30,4,1,0.4033281207084656,0.45485508245819944,-34.89732338748236
285,Maharashtra,6,30,4,2,0.5880321860313416,0.6297983275538795,-67.82066801025161
286,Maharashtra,6,30,4,3,0.631004273891449,0.6719274943936225,-77.33589156867822
287,Maharashtra,6,30,4,4,0.36652907729148865,0.40873417237461723,-27.98663548185763
288,Delhi,1,5,2,1,0.1064327210187912,0.11885868779862982,0.6189188317382113
289,Delhi,1,5,2,2,0.1179795041680336,0.123710090054933,0.5871751111402852
290,Delhi,1,5,2,3,0.09227564185857773,0.10141568392762262,0.7225620383316508
291,Delhi,1,5,2,4,0.10320984572172165,0.11192658672190049,0.6620736156973799
292,Delhi,1,5,3,1,0.08533140271902084,0.09378364078622906,0.762748060692007
293,Delhi,1,5,3,2,0.07483451813459396,0.08200954820032258,0.8185802774472725
294,Delhi,1,5,3,3,0.16066846251487732,0.1717222629652906,0.2045573425232765
295,Delhi,1,5,3,4,0.09947995841503143,0.10316366063436562,0.7129159156851718
296,Delhi,1,5,4,1,0.11471851170063019,0.12787002890490018,0.5589445819314891
297,Delhi,1,5,4,2,0.08899316191673279,0.10044683634205959,0.7278375825593861
298,Delhi,1,5,4,3,0.12294843792915344,0.13358155049844556,0.5186637181140578
299,Delhi,1,5,4,4,0.09986328333616257,0.11167091582689509,0.6636156578377312
300,Delhi,1,7,2,1,0.1703052967786789,0.17921601510393168,0.06968151153699409
301,Delhi,1,7,2,2,0.054553985595703125,0.05902705314349611,0.8990793017775124
302,Delhi,1,7,2,3,0.15982991456985474,0.16688670345942333,0.1932824049893711
303,Delhi,1,7,2,4,0.060719069093465805,0.06521406871292842,0.8768142140603515
304,Delhi,1,7,3,1,0.20654423534870148,0.2141870606131008,-0.32881491039228683
305,Delhi,1,7,3,2,0.13163650035858154,0.13921389295152223,0.43863784060183175
306,Delhi,1,7,3,3,0.1362176090478897,0.14380998033888423,0.4009596314794598
307,Delhi,1,7,3,4,0.09879182279109955,0.10315718762602323,0.6917685026663758
308,Delhi,1,7,4,1,0.14235129952430725,0.15512581771708836,0.3029783929518748
309,Delhi,1,7,4,2,0.044788673520088196,0.04852851259979049,0.9317862365944971
310,Delhi,1,7,4,3,0.1901320368051529,0.20161431925414783,-0.17739123042958727
311,Delhi,1,7,4,4,0.183085635304451,0.19134027940143583,-0.06045158791943095
312,Delhi,1,15,2,1,0.18555773794651031,0.19007298244256993,-0.5942512766188142
313,Delhi,1,15,2,2,0.1404409110546112,0.14362405541236356,0.08972952577108118
314,Delhi,1,15,2,3,0.11294155567884445,0.11526459766337081,0.41371619932419834
315,Delhi,1,15,2,4,0.09721717983484268,0.09956862513690169,0.5625170993906285
316,Delhi,1,15,3,1,0.05652684345841408,0.05888776722887165,0.8469736578077334
317,Delhi,1,15,3,2,0.16052865982055664,0.16270092385496632,-0.16814317251675948
318,Delhi,1,15,3,3,0.14171209931373596,0.14450095477786978,0.07858031848844926
319,Delhi,1,15,3,4,0.15389122068881989,0.1571280306927438,-0.08949049496832462
320,Delhi,1,15,4,1,0.14053145051002502,0.1435348276427044,0.0908602605690445
321,Delhi,1,15,4,2,0.05317218601703644,0.05549709056115561,0.8640884036520065
322,Delhi,1,15,4,3,0.17455866932868958,0.18013473498068872,-0.4318943460192308
323,Delhi,1,15,4,4,0.15760232508182526,0.16203985676948504,-0.1586700658874476
324,Delhi,1,30,2,1,0.1800268441438675,0.18043733752778168,-6.547020542242602
325,Delhi,1,30,2,2,0.10296982526779175,0.10342553104779979,-1.4795807725648515
326,Delhi,1,30,2,3,0.027476973831653595,0.02777099609375,0.8212254623876705
327,Delhi,1,30,2,4,0.027940431609749794,0.029810833806559807,0.7939982187512034
328,Delhi,1,30,3,1,0.09373360127210617,0.09419304251073243,-1.056650054390567
329,Delhi,1,30,3,2,0.14198246598243713,0.14278485713016653,-3.725928113765862
330,Delhi,1,30,3,3,0.21627674996852875,0.21700619567374255,-9.916088674832489
331,Delhi,1,30,3,4,0.030498500913381577,0.03071072776256288,0.7813734228424057
332,Delhi,1,30,4,1,0.1542782485485077,0.15562656123171015,-4.61423001379462
333,Delhi,1,30,4,2,0.21600456535816193,0.21769126060078614,-9.985118768104396
334,Delhi,1,30,4,3,0.13782063126564026,0.13847755867582268,-3.445101312722276
335,Delhi,1,30,4,4,0.1611974537372589,0.16140815444775503,-5.039120553392902
336,Delhi,2,5,2,1,0.047308411449193954,0.050134792004793476,0.9321993148788706
337,Delhi,2,5,2,2,0.10566919296979904,0.11319881350044789,0.6543477778693364
338,Delhi,2,5,2,3,0.14654992520809174,0.15634153188496439,0.3406676834887359
339,Delhi,2,5,2,4,0.04920551925897598,0.05203680876158343,0.9269572761238501
340,Delhi,2,5,3,1,0.14360862970352173,0.15874623451873418,0.32022929764023633
341,Delhi,2,5,3,2,0.13607650995254517,0.14320503522865233,0.4468127091765103
342,Delhi,2,5,3,3,0.15894164144992828,0.17240418983405414,0.1982273354545766
343,Delhi,2,5,3,4,0.048036444932222366,0.050408478372341095,0.9314570535267077
344,Delhi,2,5,4,1,0.14031487703323364,0.15633637901679587,0.3407111900875739
345,Delhi,2,5,4,2,0.10338812321424484,0.11358760236636008,0.6519693631396981
346,Delhi,2,5,4,3,0.23352466523647308,0.24755105452936063,-0.6530468862642982
347,Delhi,2,5,4,4,0.214369535446167,0.22791472927719472,-0.4012008178180957
348,Delhi,2,7,2,1,0.20329371094703674,0.21368976532069237,-0.32265167519306526
349,Delhi,2,7,2,2,0.13585886359214783,0.1418303253189745,0.41733855948014
350,Delhi,2,7,2,3,0.12971997261047363,0.1358830729409521,0.46517855604492087
351,Delhi,2,7,2,4,0.0417572483420372,0.043861668510031815,0.9442752208285657
352,Delhi,2,7,3,1,0.07625287771224976,0.08174560974338003,0.8064438704953304
353,Delhi,2,7,3,2,0.11280214041471481,0.12124460191729726,0.5742026988838138
354,Delhi,2,7,3,3,0.06939355283975601,0.07449606484782685,0.8392523258146235
355,Delhi,2,7,3,4,0.07169798016548157,0.07696260936014306,0.8284314936060683
356,Delhi,2,7,4,1,0.15537641942501068,0.16835076117551667,0.17906613200669474
357,Delhi,2,7,4,2,0.09347306936979294,0.10196441664593683,0.6988552828032468
358,Delhi,2,7,4,3,0.15505646169185638,0.16615918067505656,0.20030080761449198
359,Delhi,2,7,4,4,0.0925128161907196,0.10084300847308418,0.7054428394677081
360,Delhi,2,15,2,1,0.2605914771556854,0.2670688655781157,-2.1474770479286347
361,Delhi,2,15,2,2,0.16613778471946716,0.17093977292029924,-0.2894434356380342
362,Delhi,2,15,2,3,0.12013612687587738,0.1234817879635221,0.3271444306989222
363,Delhi,2,15,2,4,0.0693381130695343,0.07097418366992661,0.7777115537191307
364,Delhi,2,15,3,1,0.2285914272069931,0.2341117652211433,-1.418591530444984
365,Delhi,2,15,3,2,0.09115943312644958,0.09310204382987512,0.617497392475659
366,Delhi,2,15,3,3,0.22148002684116364,0.2277755817802401,-1.2894457156292494
367,Delhi,2,15,3,4,0.11919568479061127,0.12367659226034125,0.3250197385205431
368,Delhi,2,15,4,1,0.13177521526813507,0.1345954733083496,0.20057642201565418
369,Delhi,2,15,4,2,0.1932147890329361,0.19589952942077038,-0.693490704320229
370,Delhi,2,15,4,3,0.13182894885540009,0.1371035270313231,0.17050593821751403
371,Delhi,2,15,4,4,0.12085084617137909,0.12605084587463636,0.2988554700586662
372,Delhi,2,30,2,1,0.019144875928759575,0.020836173285566948,0.8993627646003801
373,Delhi,2,30,2,2,0.025907300412654877,0.02838860490775961,0.8131853834545821
374,Delhi,2,30,2,3,0.12417808175086975,0.12862433325944114,-2.8350328360216315
375,Delhi,2,30,2,4,0.02683355286717415,0.030911018030971096,0.7785124115482711
376,Delhi,2,30,3,1,0.18930067121982574,0.19151085311373756,-7.501774245805764
377,Delhi,2,30,3,2,0.06883613765239716,0.06933925513268632,-0.11450281989099631
378,Delhi,2,30,3,3,0.0950734093785286,0.09546150145663432,-1.1124153768927036
379,Delhi,2,30,3,4,0.12363527715206146,0.12413449083804973,-2.5719696463602415
380,Delhi,2,30,4,1,0.04129856452345848,0.04254881523715234,0.5803398497046867
381,Delhi,2,30,4,2,0.13775181770324707,0.1382435240711922,-3.430088031035357
382,Delhi,2,30,4,3,0.13880479335784912,0.13948820832195125,-3.51022009357418
383,Delhi,2,30,4,4,0.20449592173099518,0.20561211410832722,-8.799866981123932
384,Delhi,3,5,2,1,0.03345184400677681,0.04105516497636504,0.9545335300559598
385,Delhi,3,5,2,2,0.11230757087469101,0.12262108338149903,0.5944112038812224
386,Delhi,3,5,2,3,0.1035049632191658,0.10846828667457381,0.6826334420203477
387,Delhi,3,5,2,4,0.10165869444608688,0.10844313499007407,0.6827805839098275
388,Delhi,3,5,3,1,0.16280676424503326,0.1731796491523673,0.19099844576581215
389,Delhi,3,5,3,2,0.11005855351686478,0.12177608890085762,0.5999818751238921
390,Delhi,3,5,3,3,0.2322378158569336,0.24727131654718573,-0.6493130516868659
391,Delhi,3,5,3,4,0.18954454362392426,0.19854812317030557,-0.06337688141560593
392,Delhi,3,5,4,1,0.15332210063934326,0.16678407874593437,0.24964835597866253
393,Delhi,3,5,4,2,0.08627929538488388,0.09616261743694311,0.7505588108106322
394,Delhi,3,5,4,3,0.09548912197351456,0.10442212688387696,0.7058690802101408
395,Delhi,3,5,4,4,0.08695860952138901,0.09548769272833374,0.7540479577242529
396,Delhi,3,7,2,1,0.06987299025058746,0.07473506900011313,0.8382192356897188
397,Delhi,3,7,2,2,0.06528672575950623,0.06943626264547821,0.8603468466879852
398,Delhi,3,7,2,3,0.16076792776584625,0.16707486899876087,0.1914623838986329
399,Delhi,3,7,2,4,0.07402189821004868,0.07970047207040244,0.8160076120652191
400,Delhi,3,7,3,1,0.13484063744544983,0.14435458985470023,0.39641387790191274
401,Delhi,3,7,3,2,0.11893396824598312,0.12738479438416794,0.5299833844926636
402,Delhi,3,7,3,3,0.12848174571990967,0.13826001483779618,0.4463041501411821
403,Delhi,3,7,3,4,0.15928858518600464,0.16803548839907032,0.18213790947932773
404,Delhi,3,7,4,1,0.1927637904882431,0.20227606057261593,-0.18513285285403658
405,Delhi,3,7,4,2,0.11660091578960419,0.12469202338166624,0.5496445991065377
406,Delhi,3,7,4,3,0.19215689599514008,0.20572004217524006,-0.22583277165630977
407,Delhi,3,7,4,4,0.20315434038639069,0.21576165139970843,-0.34842428677673265
408,Delhi,3,15,2,1,0.46871644258499146,0.4842433750603362,-9.347690357914574
409,Delhi,3,15,2,2,0.1281498819589615,0.13234312196963122,0.22710810327940956
410,Delhi,3,15,2,3,0.11620397865772247,0.11753024206664975,0.3904415743349423
411,Delhi,3,15,2,4,0.19855818152427673,0.20170695244516665,-0.7953858761953039
412,Delhi,3,15,3,1,0.21370895206928253,0.218196287310935,-1.1009259367062998
413,Delhi,3,15,3,2,0.04631315916776657,0.0482671798416714,0.8971936498032537
414,Delhi,3,15,3,3,0.18357396125793457,0.188456252589966,-0.5672461692874613
415,Delhi,3,15,3,4,0.10173564404249191,0.10518904525298393,0.5117333698494753
416,Delhi,3,15,4,1,0.288778156042099,0.2952528858059934,-2.8468422193983436
417,Delhi,3,15,4,2,0.046542976051568985,0.04922972984307301,0.8930524323958653
418,Delhi,3,15,4,3,0.20593571662902832,0.21247015561170343,-0.9921037009648626
419,Delhi,3,15,4,4,0.08314874768257141,0.08583116454946095,0.6749081731946055
420,Delhi,3,30,2,1,0.39921605587005615,0.4035536342862256,-36.75072646146676
421,Delhi,3,30,2,2,0.05324919894337654,0.07067965966413128,-0.1580082800595537
422,Delhi,3,30,2,3,0.01598968170583248,0.016796219058868862,0.934604805849074
423,Delhi,3,30,2,4,0.09253820031881332,0.09259628648917549,-0.9875123954524005
424,Delhi,3,30,3,1,0.1976475566625595,0.1991343038759706,-8.192102599374184
