,Date,State,Confirmed,Recovered,Deceased,Other,Tested,New_Confirmerd,New_Deaths,New_Recovered
62,2020-03-09,Maharashtra,2,0,0,0,,,,
75,2020-03-10,Maharashtra,5,0,0,0,,3.0,0.0,0.0
88,2020-03-11,Maharashtra,11,0,0,0,,6.0,0.0,0.0
102,2020-03-12,Maharashtra,14,0,0,0,,3.0,0.0,0.0
116,2020-03-13,Maharashtra,17,0,0,0,,3.0,0.0,0.0
131,2020-03-14,Maharashtra,26,0,0,0,,9.0,0.0,0.0
146,2020-03-15,Maharashtra,32,0,0,0,,6.0,0.0,0.0
162,2020-03-16,Maharashtra,39,0,0,0,,7.0,0.0,0.0
179,2020-03-17,Maharashtra,41,0,0,0,,2.0,0.0,0.0
198,2020-03-18,Maharashtra,45,0,0,0,,4.0,0.0,0.0
220,2020-03-19,Maharashtra,48,0,0,0,,3.0,0.0,0.0
242,2020-03-20,Maharashtra,52,0,0,0,,4.0,0.0,0.0
265,2020-03-21,Maharashtra,64,0,0,0,,12.0,0.0,0.0
289,2020-03-22,Maharashtra,74,0,0,0,,10.0,0.0,0.0
313,2020-03-23,Maharashtra,89,0,0,0,,15.0,0.0,0.0
337,2020-03-24,Maharashtra,107,0,0,0,,18.0,0.0,0.0
363,2020-03-25,Maharashtra,122,0,0,0,,15.0,0.0,0.0
391,2020-03-26,Maharashtra,125,0,0,0,,3.0,0.0,0.0
419,2020-03-27,Maharashtra,153,0,0,0,,28.0,0.0,0.0
447,2020-03-28,Maharashtra,181,0,0,0,,28.0,0.0,0.0
475,2020-03-29,Maharashtra,203,25,8,0,,22.0,8.0,25.0
503,2020-03-30,Maharashtra,220,39,10,0,,17.0,2.0,14.0
533,2020-03-31,Maharashtra,302,39,11,0,,82.0,1.0,0.0
563,2020-04-01,Maharashtra,335,39,16,0,,33.0,5.0,0.0
594,2020-04-02,Maharashtra,423,42,21,0,,88.0,5.0,3.0
625,2020-04-03,Maharashtra,487,50,26,0,,64.0,5.0,8.0
656,2020-04-04,Maharashtra,635,52,32,0,,148.0,6.0,2.0
687,2020-04-05,Maharashtra,747,56,45,0,16008.0,112.0,13.0,4.0
718,2020-04-06,Maharashtra,868,70,52,0,17563.0,121.0,7.0,14.0
751,2020-04-07,Maharashtra,1018,79,64,0,20877.0,150.0,12.0,9.0
784,2020-04-08,Maharashtra,1135,117,72,0,20877.0,117.0,8.0,38.0
818,2020-04-09,Maharashtra,1364,125,97,0,20877.0,229.0,25.0,8.0
852,2020-04-10,Maharashtra,1574,188,110,0,30000.0,210.0,13.0,63.0
886,2020-04-11,Maharashtra,1761,208,127,0,31841.0,187.0,17.0,20.0
920,2020-04-12,Maharashtra,1982,217,149,0,35668.0,221.0,22.0,9.0
954,2020-04-13,Maharashtra,2334,229,160,0,39725.0,352.0,11.0,12.0
989,2020-04-14,Maharashtra,2680,259,178,0,41071.0,346.0,18.0,30.0
1024,2020-04-15,Maharashtra,2916,295,187,0,45142.0,236.0,9.0,36.0
1059,2020-04-16,Maharashtra,3201,300,194,0,50882.0,285.0,7.0,5.0
1094,2020-04-17,Maharashtra,3321,331,201,0,55678.0,120.0,7.0,31.0
1129,2020-04-18,Maharashtra,3648,365,211,0,60166.0,327.0,10.0,34.0
1164,2020-04-19,Maharashtra,4200,507,223,0,66796.0,552.0,12.0,142.0
1199,2020-04-20,Maharashtra,4666,572,232,0,71321.0,466.0,9.0,65.0
1234,2020-04-21,Maharashtra,5218,722,251,0,75838.0,552.0,19.0,150.0
1269,2020-04-22,Maharashtra,5649,789,269,0,82304.0,431.0,18.0,67.0
1304,2020-04-23,Maharashtra,6427,840,283,0,89197.0,778.0,14.0,51.0
1339,2020-04-24,Maharashtra,6817,957,301,0,95210.0,390.0,18.0,117.0
1374,2020-04-25,Maharashtra,7628,1076,323,0,100912.0,811.0,22.0,119.0
1409,2020-04-26,Maharashtra,8068,1188,342,0,107979.0,440.0,19.0,112.0
1444,2020-04-27,Maharashtra,8590,1282,369,0,115147.0,522.0,27.0,94.0
1479,2020-04-28,Maharashtra,9318,1388,400,0,120620.0,728.0,31.0,106.0
1514,2020-04-29,Maharashtra,9915,1593,432,0,128726.0,597.0,32.0,205.0
1549,2020-04-30,Maharashtra,10498,1773,459,0,135694.0,583.0,27.0,180.0
1584,2020-05-01,Maharashtra,11506,1879,485,0,144159.0,1008.0,26.0,106.0
1619,2020-05-02,Maharashtra,12296,2000,521,0,151085.0,790.0,36.0,121.0
1654,2020-05-03,Maharashtra,12974,2115,548,0,159754.0,678.0,27.0,115.0
1689,2020-05-04,Maharashtra,14541,2465,583,0,168374.0,1567.0,35.0,350.0
1725,2020-05-05,Maharashtra,15525,2819,617,0,175323.0,984.0,34.0,354.0
1761,2020-05-06,Maharashtra,16758,3094,651,0,181746.0,1233.0,34.0,275.0
1797,2020-05-07,Maharashtra,17974,3301,694,0,189220.0,1216.0,43.0,207.0
1833,2020-05-08,Maharashtra,19063,3470,731,0,200477.0,1089.0,37.0,169.0
1869,2020-05-09,Maharashtra,20228,3800,779,0,210174.0,1165.0,48.0,330.0
1905,2020-05-10,Maharashtra,22171,4199,832,0,225524.0,1943.0,53.0,399.0
1941,2020-05-11,Maharashtra,23401,4786,868,0,218914.0,1230.0,36.0,587.0
1977,2020-05-12,Maharashtra,24427,5125,921,0,222284.0,1026.0,53.0,339.0
2013,2020-05-13,Maharashtra,25922,5547,975,0,231061.0,1495.0,54.0,422.0
2049,2020-05-14,Maharashtra,27524,6089,1019,0,240482.0,1602.0,44.0,542.0
2085,2020-05-15,Maharashtra,29100,6564,1068,0,250898.0,1576.0,49.0,475.0
2121,2020-05-16,Maharashtra,30706,7088,1135,0,261815.0,1606.0,67.0,524.0
2157,2020-05-17,Maharashtra,33053,7688,1198,0,274040.0,2347.0,63.0,600.0
2193,2020-05-18,Maharashtra,35058,8437,1249,0,282437.0,2005.0,51.0,749.0
2229,2020-05-19,Maharashtra,37136,9639,1325,0,294272.0,2078.0,76.0,1202.0
2266,2020-05-20,Maharashtra,39297,10318,1390,0,307535.0,2161.0,65.0,679.0
2303,2020-05-21,Maharashtra,41642,11726,1454,0,319921.0,2345.0,64.0,1408.0
2340,2020-05-22,Maharashtra,44582,12583,1517,0,333087.0,2940.0,63.0,857.0
2377,2020-05-23,Maharashtra,47190,13404,1577,0,348932.0,2608.0,60.0,821.0
2414,2020-05-24,Maharashtra,50231,14600,1635,0,363470.0,3041.0,58.0,1196.0
2451,2020-05-25,Maharashtra,52667,15786,1695,0,379185.0,2436.0,60.0,1186.0
2488,2020-05-26,Maharashtra,54758,16954,1792,0,390757.0,2091.0,97.0,1168.0
2525,2020-05-27,Maharashtra,56948,17918,1897,0,405020.0,2190.0,105.0,964.0
2562,2020-05-28,Maharashtra,59546,18616,1982,0,420473.0,2598.0,85.0,698.0
2599,2020-05-29,Maharashtra,62228,26997,2098,0,434565.0,2682.0,116.0,8381.0
2636,2020-05-30,Maharashtra,65168,28081,2197,0,448661.0,2940.0,99.0,1084.0
2673,2020-05-31,Maharashtra,67655,29329,2286,0,463177.0,2487.0,89.0,1248.0
2710,2020-06-01,Maharashtra,70013,30108,2362,0,472344.0,2358.0,76.0,779.0
2747,2020-06-02,Maharashtra,72300,31333,2465,0,484784.0,2287.0,103.0,1225.0
2784,2020-06-03,Maharashtra,74860,32329,2587,0,498577.0,2560.0,122.0,996.0
2821,2020-06-04,Maharashtra,77793,33681,2710,0,511136.0,2933.0,123.0,1352.0
2858,2020-06-05,Maharashtra,80229,35147,2849,0,524002.0,2436.0,139.0,1466.0
2895,2020-06-06,Maharashtra,82968,37390,2969,0,538009.0,2739.0,120.0,2243.0
2932,2020-06-07,Maharashtra,85975,39314,3060,0,553063.0,3007.0,91.0,1924.0
2969,2020-06-08,Maharashtra,88529,40975,3169,0,565290.0,2554.0,109.0,1661.0
3006,2020-06-09,Maharashtra,90787,42639,3289,0,579294.0,2258.0,120.0,1664.0
3043,2020-06-10,Maharashtra,94041,44516,3438,0,595282.0,3254.0,149.0,1877.0
3080,2020-06-11,Maharashtra,97648,46078,3590,0,610790.0,3607.0,152.0,1562.0
3117,2020-06-12,Maharashtra,101141,47796,3717,0,626521.0,3493.0,127.0,1718.0
3154,2020-06-13,Maharashtra,104568,49346,3830,13,643057.0,3427.0,113.0,1550.0
3191,2020-06-14,Maharashtra,107958,50978,3950,13,659481.0,3390.0,120.0,1632.0
3228,2020-06-15,Maharashtra,110744,56049,4128,13,671348.0,2786.0,178.0,5071.0
3265,2020-06-16,Maharashtra,113445,57851,5537,13,686488.0,2701.0,1409.0,1802.0
3302,2020-06-17,Maharashtra,116752,59166,5651,13,686488.0,3307.0,114.0,1315.0
3339,2020-06-18,Maharashtra,120504,60838,5751,13,719637.0,3752.0,100.0,1672.0
3376,2020-06-19,Maharashtra,124331,62773,5893,13,737597.0,3827.0,142.0,1935.0
3413,2020-06-20,Maharashtra,128205,64153,5984,14,756809.0,3874.0,91.0,1380.0
3450,2020-06-21,Maharashtra,132075,65744,6170,14,775958.0,3870.0,186.0,1591.0
3487,2020-06-22,Maharashtra,135796,67706,6283,14,789016.0,3721.0,113.0,1962.0
3524,2020-06-23,Maharashtra,139010,69631,6531,15,804726.0,3214.0,248.0,1925.0
3561,2020-06-24,Maharashtra,142899,73792,6739,15,826139.0,3889.0,208.0,4161.0
3598,2020-06-25,Maharashtra,147741,77453,6931,15,850410.0,4842.0,192.0,3661.0
3635,2020-06-26,Maharashtra,152765,79815,7106,15,873570.0,5024.0,175.0,2362.0
3672,2020-06-27,Maharashtra,159133,84245,7273,15,900423.0,6368.0,167.0,4430.0
3709,2020-06-28,Maharashtra,164626,86575,7429,15,926934.0,5493.0,156.0,2330.0
3746,2020-06-29,Maharashtra,169883,88960,7610,15,946518.0,5257.0,181.0,2385.0
3783,2020-06-30,Maharashtra,174761,90911,7855,16,970161.0,4878.0,245.0,1951.0
3820,2020-07-01,Maharashtra,180298,93154,8053,16,995343.0,5537.0,198.0,2243.0
3857,2020-07-02,Maharashtra,186626,101172,8178,16,1023296.0,6328.0,125.0,8018.0
3894,2020-07-03,Maharashtra,192990,104687,8376,16,1052643.0,6364.0,198.0,3515.0
3931,2020-07-04,Maharashtra,200064,108082,8671,16,1085160.0,7074.0,295.0,3395.0
3968,2020-07-05,Maharashtra,206619,111740,8822,17,1116112.0,6555.0,151.0,3658.0
4005,2020-07-06,Maharashtra,211987,115262,9026,17,1138706.0,5368.0,204.0,3522.0
4042,2020-07-07,Maharashtra,217121,118558,9250,19,1164860.0,5134.0,224.0,3296.0
4079,2020-07-08,Maharashtra,223724,123192,9448,19,1194565.0,6603.0,198.0,4634.0
4116,2020-07-09,Maharashtra,230599,127259,9667,19,1225831.0,6875.0,219.0,4067.0
4153,2020-07-10,Maharashtra,238461,132625,9893,296,1257564.0,7862.0,226.0,5366.0
4190,2020-07-11,Maharashtra,246600,136985,10116,297,1289325.0,8139.0,223.0,4360.0
4227,2020-07-12,Maharashtra,254427,140325,10289,297,1321715.0,7827.0,173.0,3340.0
4264,2020-07-13,Maharashtra,260924,144507,10482,297,1345128.0,6497.0,193.0,4182.0
4301,2020-07-14,Maharashtra,267665,149007,10695,298,1376203.0,6741.0,213.0,4500.0
4338,2020-07-15,Maharashtra,275640,152613,10928,298,1413185.0,7975.0,233.0,3606.0
4375,2020-07-16,Maharashtra,284281,158140,11194,299,1450129.0,8641.0,266.0,5527.0
4412,2020-07-17,Maharashtra,292589,160357,11452,300,1487738.0,8308.0,258.0,2217.0
4449,2020-07-18,Maharashtra,300937,165663,11596,301,1526037.0,8348.0,144.0,5306.0
4486,2020-07-19,Maharashtra,310455,169569,11854,302,1568229.0,9518.0,258.0,3906.0
4522,2020-07-20,Maharashtra,318695,175029,12030,302,1603802.0,8240.0,176.0,5460.0
4558,2020-07-21,Maharashtra,327031,182217,12276,302,1643981.0,8336.0,246.0,7188.0
4594,2020-07-22,Maharashtra,337607,187769,12556,302,1691546.0,10576.0,280.0,5552.0
4630,2020-07-23,Maharashtra,347502,194253,12854,302,1741992.0,9895.0,298.0,6484.0
4666,2020-07-24,Maharashtra,357117,199967,13132,304,1790610.0,9615.0,278.0,5714.0
4702,2020-07-25,Maharashtra,366368,207194,13389,304,1840445.0,9251.0,257.0,7227.0
4738,2020-07-26,Maharashtra,375799,213238,13656,304,1890256.0,9431.0,267.0,6044.0
4774,2020-07-27,Maharashtra,383723,221944,13883,304,1928333.0,7924.0,227.0,8706.0
4810,2020-07-28,Maharashtra,391440,232277,14165,304,1972346.0,7717.0,282.0,10333.0
4846,2020-07-29,Maharashtra,400651,239755,14463,304,2021437.0,9211.0,298.0,7478.0
4882,2020-07-30,Maharashtra,411798,248615,14729,304,2075528.0,11147.0,266.0,8860.0
4918,2020-07-31,Maharashtra,422118,256158,14994,304,2133720.0,10320.0,265.0,7543.0
4954,2020-08-01,Maharashtra,431719,266883,15316,306,2198423.0,9601.0,322.0,10725.0
4990,2020-08-02,Maharashtra,441228,276809,15576,306,2260160.0,9509.0,260.0,9926.0
5026,2020-08-03,Maharashtra,450196,287030,15842,306,2301514.0,8968.0,266.0,10221.0
5062,2020-08-04,Maharashtra,457956,299356,16142,307,2354414.0,7760.0,300.0,12326.0
5098,2020-08-05,Maharashtra,468265,305521,16476,307,2418299.0,10309.0,334.0,6165.0
5134,2020-08-06,Maharashtra,479779,316375,16792,307,2492194.0,11514.0,316.0,10854.0
5170,2020-08-07,Maharashtra,490262,327281,17092,307,2574594.0,10483.0,300.0,10906.0
5206,2020-08-08,Maharashtra,503084,338362,17367,307,2654681.0,12822.0,275.0,11081.0
5242,2020-08-09,Maharashtra,515332,351710,17757,307,2730285.0,12248.0,390.0,13348.0
5278,2020-08-10,Maharashtra,524513,358421,18050,307,2776849.0,9181.0,293.0,6711.0
5314,2020-08-11,Maharashtra,535601,368435,18306,307,2841240.0,11088.0,256.0,10014.0
5350,2020-08-12,Maharashtra,548313,381843,18650,307,2913686.0,12712.0,344.0,13408.0
5386,2020-08-13,Maharashtra,560126,390958,19063,307,2981077.0,11813.0,413.0,9115.0
5422,2020-08-14,Maharashtra,572734,401442,19427,310,3049468.0,12608.0,364.0,10484.0
5458,2020-08-15,Maharashtra,584754,408286,19749,310,3115716.0,12020.0,322.0,6844.0
5494,2020-08-16,Maharashtra,595865,417123,20037,310,3165550.0,11111.0,288.0,8837.0
5530,2020-08-17,Maharashtra,604358,428514,20265,311,3208735.0,8493.0,228.0,11391.0
5566,2020-08-18,Maharashtra,615477,437870,20687,312,3267625.0,11119.0,422.0,9356.0
5602,2020-08-19,Maharashtra,628642,446881,21033,315,3343052.0,13165.0,346.0,9011.0
5638,2020-08-20,Maharashtra,643289,459124,21359,315,3419643.0,14647.0,326.0,12243.0
5674,2020-08-21,Maharashtra,657450,470873,21698,317,3498166.0,14161.0,339.0,11749.0
5710,2020-08-22,Maharashtra,671942,480114,21995,317,3575566.0,14492.0,297.0,9241.0
5746,2020-08-23,Maharashtra,682383,488271,22253,317,3621321.0,10441.0,258.0,8157.0
5782,2020-08-24,Maharashtra,693398,502490,22465,317,3667937.0,11015.0,212.0,14219.0
5818,2020-08-25,Maharashtra,703823,514790,22794,318,3711123.0,10425.0,329.0,12300.0
5854,2020-08-26,Maharashtra,718711,522427,23089,322,3798306.0,14888.0,295.0,7637.0
5890,2020-08-27,Maharashtra,733568,531563,23444,327,3868755.0,14857.0,355.0,9136.0
5926,2020-08-28,Maharashtra,747995,543170,23775,332,3939761.0,14427.0,331.0,11607.0
5962,2020-08-29,Maharashtra,764281,554711,24103,336,4017175.0,16286.0,328.0,11541.0
5998,2020-08-30,Maharashtra,780689,562401,24399,341,4092620.0,16408.0,296.0,7690.0
6034,2020-08-31,Maharashtra,792541,573559,24583,343,4145123.0,11852.0,184.0,11158.0
6070,2020-09-01,Maharashtra,808306,584537,24903,343,4212148.0,15765.0,320.0,10978.0
6106,2020-09-02,Maharashtra,825739,598496,25195,345,4288999.0,17433.0,292.0,13959.0
6142,2020-09-03,Maharashtra,843844,612484,25586,346,4382985.0,18105.0,391.0,13988.0
6178,2020-09-04,Maharashtra,863062,625773,25964,347,4474971.0,19218.0,378.0,13289.0
6214,2020-09-05,Maharashtra,883862,636574,26276,351,4565368.0,20800.0,312.0,10801.0
6250,2020-09-06,Maharashtra,907212,644400,26604,351,4655545.0,23350.0,328.0,7826.0
